time_milisecc,gx,gy,gz
1421632173780.00,-1.6510019,-0.094861,0.23555261
1421632173781.00,-1.9046744,-0.84521943,-0.41035238
1421632173781.00,-2.3992288,-1.5007168,-0.66935384
1421632173799.00,-2.5740283,-2.0709467,-0.4583159
1421632173819.00,-2.9385488,-2.5793574,-0.2248949
1421632173838.00,-2.8191736,-2.4706407,-0.40715498
1421632173858.00,-3.3329132,-1.3419056,-1.5998412
1421632173878.00,-3.035541,0.98910844,-1.729875
1421632173898.00,-2.2841167,3.5801897,-0.9795165
1421632173918.00,-0.15881175,3.1176107,-1.3578931
1421632173938.00,-0.9613969,-1.1628429,-2.2905118
1421632173958.00,-0.97312117,-2.850083,-1.6104997
1421632173979.00,-0.38264033,-2.9332194,-0.7738073
1421632174000.00,0.2344868,-2.6934032,-0.5435837
1421632174021.00,0.67468286,-1.9483743,-0.11191455
1421632174091.00,1.482597,-1.016821,0.20037943
1421632174092.00,2.5356567,0.18652327,0.5553077
1421632174092.00,3.087767,1.3909339,0.9944377
1421632174100.00,2.278787,1.7490596,1.097825
1421632174121.00,-1.9323865,0.51373947,-0.15881175
1421632174138.00,-2.0794737,5.3526983,-1.1948181
1421632174158.00,0.49455407,5.2354546,-0.42634013
1421632174178.00,-1.1639087,2.598542,-0.08953201
1421632174200.00,-1.1202086,1.8332617,1.73094
1421632174218.00,-0.18332642,-0.8931824,1.4602141
1421632174239.00,-0.17479977,-1.0562578,2.3949645
1421632174259.00,0.94860625,-2.6656911,2.6880734
1421632174278.00,4.304968,-4.490426,1.808747
1421632174300.00,5.32392,-0.40715498,1.2523736
1421632174318.00,2.6379786,2.315026,0.050094593
1421632174339.00,2.663559,0.53505623,-0.34213817
1421632174359.00,2.5100763,0.29950362,0.23875
1421632174422.00,1.0892981,-0.011724833,0.12257226
1421632174423.00,-0.06395155,-1.111682,0.21849905
1421632174423.00,-0.4135503,-0.44552556,0.50841
1421632174438.00,-1.848184,-0.7375686,0.24834271
1421632174459.00,-2.2670634,-1.7106895,-0.23342155
1421632174479.00,-2.2627997,-1.6808459,-0.44232816
1421632174503.00,-2.5537767,-1.9078718,-0.43273544
1421632174523.00,-3.0472653,-2.7552226,-0.46471068
1421632174543.00,-2.9833143,-2.473838,-1.1148794
1421632174559.00,-3.2806866,-1.721348,-2.240417
1421632174579.00,-3.0813725,0.27498895,-1.9771521
1421632174598.00,-2.4589164,3.3446372,-0.8707999
1421632174619.00,-0.6011399,2.7008638,-2.0528274
1421632174638.00,-1.6478046,-2.537789,-2.909771
1421632174658.00,-1.2513083,-2.6624935,-1.7479943
1421632174723.00,-0.57022995,-3.170904,-0.86653614
1421632174723.00,0.036238696,-3.584454,-0.44445974
1421632174724.00,0.72797537,-3.3243861,-0.07141213
1421632174738.00,1.5625358,-1.6797798,0.27392316
1421632174759.00,2.6582294,1.0946276,0.5734271
1421632174778.00,3.5205019,2.3533967,1.1735007
1421632174799.00,3.0515282,2.3459353,1.3099294
1421632174818.00,-0.2259607,1.5220336,0.15454803
1421632174841.00,-3.0067632,3.7880304,-0.6885395
1421632174859.00,-0.43806496,4.041703,-0.6970659
1421632174878.00,-0.37731135,3.087767,0.71944845
1421632174899.00,-0.63737863,0.9294206,0.46257856
1421632174919.00,0.7599509,-1.2672958,2.7722757
1421632174941.00,0.12470385,-0.04263428,1.5870504
1421632174958.00,0.45724958,-1.3046006,2.022983
1421632174978.00,1.971822,-3.6526682,1.7490596
1421632174998.00,4.315626,-3.5386221,1.2992707
1421632175020.00,3.9265912,1.1020888,0.89424795
1421632175105.00,3.64947,2.653966,-0.18119483
1421632175105.00,2.7328389,1.2289248,-0.67042017
1421632175106.00,1.5028481,-0.006395315,0.056489907
1421632175106.00,0.858009,-0.58408606,-0.074609786
1421632175119.00,0.03943609,-0.66935384,0.2803182
1421632175139.00,-0.6746834,-0.66722226,0.46044698
1421632175158.00,-1.7661136,-0.8612072,0.13323076
1421632175178.00,-1.8801597,-1.1127478,-0.34533557
1421632175199.00,-2.2382855,-1.5103096,-0.57555944
1421632175222.00,-2.5047476,-2.1626098,-0.4529864
1421632175238.00,-2.9961047,-2.5740283,-0.55850565
1421632175263.00,-2.9470754,-2.3246193,-1.2907447
1421632175281.00,-2.9310875,-1.0562578,-1.8684355
1421632175299.00,-2.8948486,-0.20997268,-1.594512
1421632175376.00,-2.2734582,2.9790504,-0.49775228
1421632175377.00,-0.9176971,2.869268,-1.1948181
1421632175378.00,-0.7695441,-1.5817214,-2.6347814
1421632175378.00,-0.68427604,-2.3715165,-1.7671794
1421632175400.00,-0.2600678,-2.064552,-0.763149
1421632175418.00,0.15454803,-2.3523314,-0.465777
1421632175439.00,0.8239019,-1.8087479,-0.10658503
1421632175459.00,1.5902478,-0.6363128,0.26965997
1421632175479.00,2.5623028,1.0402694,0.49881727
1421632175499.00,2.845819,1.8247348,1.0093594
1421632175518.00,2.086934,1.5071117,1.1543152
1421632175539.00,-2.5015502,-0.3581262,-0.13536341
1421632175559.00,-1.6158288,6.3236876,-1.0946282
1421632175578.00,0.16414073,5.589317,0.12257226
1421632175599.00,-0.9059728,2.8159754,0.53399044
1421632175619.00,-0.33147994,0.26752785,1.901476
1421632175638.00,0.2803182,-1.7703774,2.014456
1421632175663.00,0.16414073,-1.642475,1.8545785
1421632175735.00,0.9315527,-2.8980465,1.9547685
1421632175736.00,3.6238894,-4.313495,1.5987744
1421632175737.00,4.781403,-1.7959573,1.2875465
1421632175738.00,2.947075,2.4535863,0.5659662
1421632175758.00,2.8522143,1.9846125,-0.39010143
1421632175778.00,1.8876201,-0.18652381,-0.1513509
1421632175798.00,1.1425906,-1.0338749,0.12044066
1421632175819.00,0.4689736,-0.29843837,0.28138402
1421632175842.00,-0.009593239,-0.8175074,0.47536892
1421632175862.00,-0.8612072,-0.73650277,0.42953727
1421632175882.00,-1.7128211,-0.5382547,-0.068214744
1421632175900.00,-2.0347078,-1.4495565,-0.5254643
1421632175920.00,-2.3725824,-1.8865548,-0.61606133
1421632175940.00,-2.6560986,-2.446126,-0.32188722
1421632175958.00,-2.7637496,-2.2191,-0.37624553
1421632175978.00,-3.2583036,-2.496221,-1.2534399
1421632176037.00,-2.993973,-1.1404599,-1.5444169
1421632176038.00,-2.9065733,1.7682447,-1.2427814
1421632176038.00,-1.8577768,4.8890533,-0.71518576
1421632176059.00,-0.3400066,0.30803028,-2.0784078
1421632176083.00,-0.95073867,-2.4631796,-2.6038718
1421632176099.00,-0.44552556,-2.6880739,-1.2044106
1421632176120.00,0.088465154,-3.0366068,-0.7343712
1421632176139.00,0.51480526,-3.035541,-0.48709375
1421632176168.00,0.9443428,-2.204178,-0.10978296
1421632176178.00,1.6531328,-0.069280535,0.16094308
1421632176199.00,2.5537763,1.3696169,0.33893973
1421632176219.00,2.724312,2.4439936,0.7418315
1421632176239.00,2.47064,2.8287654,1.0157547
1421632176259.00,-3.1122825,0.5126737,-0.05649044
1421632176278.00,-1.7394674,3.9585664,-1.2587689
1421632176299.00,0.014921425,4.182395,-0.17586558
1421632176387.00,-1.0861015,2.582554,-0.087399885
1421632176388.00,-0.30376735,2.221231,2.0101926
1421632176388.00,0.27498895,-0.55850565,1.2694272
1421632176389.00,0.054358315,-0.99124056,1.9281223
1421632176399.00,0.8111115,-2.951339,2.2308235
1421632176419.00,3.8509154,-4.500019,1.6051698
1421632176439.00,4.6865425,-1.0658504,1.1894884
1421632176459.00,2.867136,2.0016656,0.44552475
1421632176478.00,2.6923368,1.3749461,-0.025580462
1421632176499.00,2.577225,0.2845814,0.063950755
1421632176518.00,1.6222233,0.18439168,0.25047457
1421632176539.00,0.3826398,-0.5243985,0.39436436
1421632176558.00,-0.20357762,-0.18226062,0.6011391
1421632176578.00,-1.1457891,-0.24301425,0.57875603
1421632176599.00,-1.9238596,-0.60540307,0.10765083
1421632176619.00,-1.7714431,-1.3610908,-0.16627286
1421632176641.00,-2.1253052,-1.6680555,-0.3304136
1421632176729.00,-2.3544629,-1.9792837,-0.3378747
1421632176730.00,-2.7712104,-1.7149527,-0.35173088
1421632176730.00,-2.9609315,-1.6989652,-1.0647845
1421632176731.00,-2.8767292,-2.048564,-1.791694
1421632176741.00,-2.901244,-0.85800976,-1.5817214
1421632176759.00,-2.3374093,2.3043673,-1.0200189
1421632176781.00,-1.3632224,3.4117854,-0.9923069
1421632176804.00,-0.57449365,-1.970757,-2.3715165
1421632176819.00,-0.889985,-2.6806128,-2.0443006
1421632176839.00,-0.4519206,-2.3981626,-1.2044106
1421632176859.00,0.33147913,-2.2585363,-0.9709896
1421632176880.00,0.7354362,-2.8042517,-0.620325
1421632176898.00,0.9518036,-1.6584628,-0.15241697
1421632176919.00,1.6627257,0.4156811,0.07780665
1421632176938.00,2.5473812,1.9227933,0.35386193
1421632177007.00,2.6070685,2.7861314,0.9081038
1421632177008.00,2.0709462,1.9760858,0.97844994
1421632177008.00,-2.8671365,1.0242816,-0.6810787
1421632177019.00,-1.0157552,4.5341253,-1.1329987
1421632177038.00,0.045831405,3.6633258,0.023448335
1421632177058.00,-0.86653614,2.5452495,-0.019185679
1421632177079.00,-0.013856427,1.6158283,2.248943
1421632177098.00,0.044765607,-0.61179817,0.95073783
1421632177119.00,0.34959874,-0.25154117,1.6158283
1421632177139.00,0.5158711,-1.5188365,2.1338313
1421632177159.00,3.3531637,-4.3476024,1.4634116
1421632177179.00,4.901844,-1.3269837,1.298205
1421632177199.00,3.302003,2.6902053,0.48496163
1421632177218.00,2.5249982,1.2353197,-0.24088213
1421632177239.00,2.5367224,0.5904806,0.10338711
1421632177259.00,1.7437303,0.59261245,0.20357683
1421632177280.00,0.5265293,-0.092729405,0.12257226
1421632177341.00,0.023448335,0.14495532,0.5009494
1421632177341.00,-0.94114596,-0.16200967,0.5734271
1421632177342.00,-1.420778,-0.75995165,0.23022309
1421632177358.00,-1.4847294,-1.3770785,-0.30056995
1421632177378.00,-1.9771521,-1.0136236,-0.5990083
1421632177398.00,-2.4482577,-1.693636,-0.6512345
1421632177419.00,-2.8543465,-1.7469285,-0.7887295
1421632177439.00,-2.8948486,-2.2393513,-1.644607
1421632177458.00,-2.828766,-1.6488703,-2.0229838
1421632177481.00,-3.0216851,-0.533991,-1.429305
1421632177499.00,-2.4216113,2.8085146,-0.6981322
1421632177519.00,-1.2321227,2.4994178,-1.1415256
1421632177540.00,-1.3888028,-2.466377,-1.9867448
1421632177558.00,-1.3216542,-1.9974033,-1.430371
1421632177578.00,-0.66828805,-2.3224874,-0.85268027
1421632177598.00,0.10978243,-2.3651214,-0.62352246
1421632177619.00,0.68534106,-2.4109528,-0.26433098
1421632177649.00,1.1447228,-1.3770785,0.16414073
1421632177712.00,1.94411,0.8910503,0.34959874
1421632177712.00,2.6571636,2.1359632,0.69706535
1421632177713.00,2.9001775,2.0304441,0.97098905
1421632177718.00,0.9965695,1.2651637,0.40182492
1421632177739.00,-2.4503894,2.1977823,-0.6874735
1421632177758.00,-1.4889928,4.4744377,-0.6448397
1421632177779.00,-0.3751792,2.9641285,-0.17799717
1421632177799.00,-0.98484576,2.8745968,0.21423534
1421632177819.00,-0.3389405,0.98377943,1.3536291
1421632177840.00,0.25580356,-0.81111205,1.9355834
1421632177860.00,0.46790782,1.9750195,1.758652
1421632177881.00,0.8750623,1.6510011,2.1455557
1421632177900.00,1.2694272,-1.1926866,1.8790932
1421632177921.00,3.289213,-2.8905854,1.4857947
1421632177939.00,3.4863951,0.8036504,1.0967592
1421632178020.00,3.3425055,0.4732368,0.5606367
1421632178021.00,3.0461988,0.32082036,0.5808876
1421632178021.00,2.9875772,1.2321222,0.37517866
1421632178022.00,2.073078,0.40715444,0.105518706
1421632178039.00,0.91449916,-0.046897735,0.21210374
1421632178059.00,0.21956486,0.47643474,0.53505623
1421632178078.00,-0.8729315,-0.12470465,0.6608264
1421632178099.00,-1.1830939,-0.35492826,0.45938116
1421632178119.00,-1.295008,-0.4146161,-0.11937566
1421632178138.00,-1.7234796,-0.48709375,-0.52972776
1421632178158.00,-2.0069957,-1.0104262,-0.6981322
1421632178179.00,-2.675284,-1.4676758,-0.80471724
1421632178199.00,-2.9236271,-2.2574706,-1.3738809
1421632178218.00,-2.568699,-1.1042209,-2.2222974
1421632178239.00,-3.0238168,-1.2129375,-1.8492498
1421632178258.00,-3.0056975,-0.5553082,-1.4399637
1421632178342.00,-2.1796634,1.6478038,-0.8249682
1421632178343.00,-1.1095504,-0.61925924,-1.2299911
1421632178344.00,-1.0040312,-3.283884,-2.133832
1421632178344.00,-0.8835897,-1.6744509,-1.4794002
1421632178359.00,-0.5254643,-1.6318165,-0.9645943
1421632178379.00,0.007460579,-2.320356,-0.67894655
1421632178399.00,0.6203245,-2.069881,-0.21423586
1421632178419.00,1.3280487,-0.5968762,0.08313616
1421632178438.00,2.3672523,1.1212739,0.39329857
1421632178460.00,2.7179172,2.093329,0.9955037
1421632178480.00,2.179663,1.619026,1.1628422
1421632178499.00,-1.4133174,0.5414515,0.029843649
1421632178522.00,-2.9694583,5.064919,-0.7706099
1421632178541.00,0.33467653,3.1325328,-0.29204303
1421632178559.00,-0.8356267,2.4461255,0.01705302
1421632178579.00,-0.29950416,2.9950383,1.3770779
1421632178647.00,-0.12683651,1.6136967,0.73223853
1421632178647.00,0.46257856,0.99337184,1.8012862
1421632178648.00,0.44659054,0.8100457,2.6976657
1421632178663.00,1.4985847,-2.8383586,2.3107624
1421632178678.00,4.8240366,-4.487229,1.3781438
1421632178699.00,3.2529738,1.4037242,0.63631225
1421632178718.00,2.8191729,1.2182662,0.35705933
1421632178739.00,3.4021928,0.9955037,0.472171
1421632178758.00,3.0888329,1.5486798,0.35492775
1421632178780.00,1.8929491,0.8452186,0.2376842
1421632178799.00,0.7908603,0.13749447,0.39010063
1421632178819.00,0.019185146,0.49988306,0.4114179
1421632178839.00,-1.3291153,0.11511141,0.25793514
1421632178859.00,-1.642475,-0.062885754,-0.015988022
1421632178878.00,-1.6168946,-0.55104476,-0.4092866
1421632178899.00,-1.8236699,-1.1532502,-0.76634645
1421632178966.00,-2.5537767,-1.708558,-1.011492
1421632178966.00,-2.9811828,-1.8631063,-1.763982
1421632178967.00,-3.070714,-2.6390448,-2.4919574
1421632178978.00,-3.0184875,-1.5188365,-1.9824811
1421632178998.00,-3.0323436,-0.18865593,-0.4476574
1421632179022.00,-2.6731522,1.1713691,-0.42740592
1421632179039.00,-2.323553,1.2704929,-1.1894891
1421632179059.00,-1.8012868,-1.8982791,-1.9803495
1421632179078.00,-1.8321965,-1.4708732,-1.3589592
1421632179106.00,-1.1884228,-1.8183403,-0.82070476
1421632179119.00,-0.37944293,-2.5292623,-0.51906955
1421632179140.00,0.25580356,-3.3915348,-0.20677528
1421632179159.00,0.9752525,-2.046432,0.07993824
1421632179179.00,2.0037978,0.7993872,0.2238283
1421632179201.00,2.8724654,2.2873137,0.6128634
1421632179219.00,3.024882,2.4301374,0.9454086
1421632179239.00,1.8247348,2.5868175,0.12044066
1421632179262.00,-2.2585363,2.4088206,-0.7524905
1421632179322.00,-1.3610908,5.269562,-0.5489132
1421632179323.00,0.6586948,3.17943,0.8985111
1421632179324.00,-0.40715498,1.7597178,0.26752785
1421632179338.00,0.963528,0.26752785,2.1636753
1421632179359.00,0.2238283,2.3533967,1.0967592
1421632179378.00,0.7674114,3.273225,2.2233627
1421632179399.00,1.0168204,1.1841592,2.20098
1421632179419.00,2.7413657,-3.44163,2.107185
1421632179438.00,4.5991426,-3.7592533,1.3184562
1421632179460.00,3.2327225,2.2254946,-0.25793594
1421632179479.00,2.8404899,2.9843795,-0.7727415
1421632179499.00,2.2532065,1.9622296,-0.25154117
1421632179519.00,1.519902,-0.20144603,0.14495532
1421632179538.00,0.21956486,-0.5158716,-0.10019025
1421632179627.00,-0.069280535,0.100189716,0.101255514
1421632179628.00,-1.2577031,-0.25473854,0.058621503
1421632179629.00,-2.176466,-0.85800976,-0.47750106
1421632179629.00,-2.5218015,-1.0200189,-0.9891089
1421632179642.00,-2.730708,-1.2491765,-0.7492926
1421632179658.00,-3.2146037,-2.3811092,-0.5819545
1421632179679.00,-3.2188675,-3.1463895,-0.88678765
1421632179699.00,-3.688907,-1.5646682,-1.4484906
1421632179721.00,-3.227394,1.8545785,-0.67788076
1421632179741.00,-2.3001046,5.1224747,-0.4060892
1421632179760.00,-1.4069225,2.7157855,-1.9195961
1421632179779.00,-1.8353941,-2.1508856,-2.119976
1421632179799.00,-1.3504323,-1.8300647,-1.1969497
1421632179818.00,-0.847351,-2.7637496,-0.81217784
1421632179839.00,-0.1289681,-3.8882213,-0.36345518
1421632179860.00,0.5553077,-3.4203126,0.041567683
1421632179880.00,1.5699966,-1.0274795,0.26219887
1421632179960.00,2.9587994,1.93132,0.49561986
1421632179961.00,3.7763062,3.2178009,0.79618984
1421632179962.00,2.5090103,3.1474547,0.2248941
1421632179962.00,-1.8247356,2.1253045,-0.95073867
1421632179980.00,-2.1071858,5.7896967,-0.66828805
1421632179998.00,-0.034107372,3.5833871,0.20997214
1421632180019.00,-0.6437739,2.9278893,-0.0820709
1421632180040.00,1.6936355,-3.9649622,2.3875036
1421632180067.00,0.3240183,2.3011699,1.6488695
1421632180083.00,0.39543015,3.9436445,1.3504317
1421632180099.00,0.530793,2.1370292,1.8556446
1421632180119.00,1.7064253,-1.3120614,1.5657334
1421632180139.00,3.784833,-2.1935196,1.2459782
1421632180159.00,3.541819,1.4602141,0.7258437
1421632180179.00,2.9801161,1.0434667,0.45831537
1421632180199.00,2.8831239,1.0445325,0.52120036
1421632180264.00,2.7520242,2.4429278,0.4114179
1421632180264.00,1.8748298,1.3429706,0.25793514
1421632180265.00,0.47643474,0.45511746,0.31868878
1421632180278.00,0.10765083,0.56809783,0.27392316
1421632180299.00,-0.61712766,0.2472769,0.3016352
1421632180319.00,-1.6104997,0.06714814,-0.22276278
1421632180339.00,-1.7778379,-0.89851195,-0.88785344
1421632180358.00,-2.199915,-1.451688,-1.0573237
1421632180379.00,-2.7253788,-1.8087479,-0.9059728
1421632180398.00,-3.0024996,-1.7053603,-0.8803923
1421632180418.00,-3.2924109,-2.2500095,-1.5071121
1421632180439.00,-3.6569316,-1.4570173,-1.9014765
1421632180458.00,-3.3989959,1.5092432,-0.7908611
1421632180479.00,-2.227627,4.745164,-0.11937566
1421632180499.00,-1.6190264,1.2640979,-2.0997245
1421632180518.00,-2.3736484,-2.5271306,-1.9462423
1421632180592.00,-2.0069957,-2.0592225,-1.0743773
1421632180593.00,-1.0487968,-2.133832,-0.61712766
1421632180593.00,-0.19824864,-2.837293,-0.3165577
1421632180600.00,0.4924225,-3.1314676,0.16414073
1421632180618.00,1.4154485,-1.1607108,0.44126156
1421632180640.00,2.4812984,2.256404,0.52759564
1421632180659.00,2.974787,3.2391179,0.8985111
1421632180678.00,2.435467,2.9961042,0.46364436
1421632180704.00,-0.6757492,2.0709462,-0.5766252
1421632180718.00,-2.4333358,5.607436,-0.5872835
1421632180739.00,0.26006725,3.783767,0.91663074
1421632180759.00,-0.68321025,3.413917,1.2214637
1421632180778.00,0.27712083,-1.174567,1.8631054
1421632180798.00,1.1266031,-1.1809623,1.9473073
1421632180819.00,0.17373317,3.6334822,1.3429706
1421632180838.00,0.2494085,3.408588,2.022983
1421632180859.00,1.8012862,-1.2086743,1.5817208
1421632180935.00,4.6066036,-3.137863,1.4399632
1421632180935.00,3.393666,1.1479201,0.8729307
1421632180936.00,3.2273936,1.5561407,0.11511141
1421632180961.00,3.3243856,2.1753993,-0.20570949
1421632180962.00,2.463179,3.183694,-0.23235548
1421632180979.00,1.1404591,0.5371881,-0.07887298
1421632180998.00,-0.1961165,0.3581254,0.17479898
1421632181019.00,-0.48709375,0.36238858,0.545715
1421632181043.00,-1.4815317,-0.47430366,0.46684203
1421632181070.00,-1.8087479,-0.8612072,-0.05542464
1421632181081.00,-2.4120185,-0.84521943,-0.7524905
1421632181103.00,-2.872466,-1.4559512,-0.85268027
1421632181118.00,-3.2178016,-2.1274369,-0.5936788
1421632181148.00,-3.2156696,-1.9409131,-0.72371215
1421632181159.00,-3.7507262,-2.2638657,-1.778904
1421632181179.00,-3.5247662,-0.6949343,-1.4271734
1421632181199.00,-3.0152898,2.5782907,-0.42101115
1421632181275.00,-1.3504323,3.2977393,-0.8953146
1421632181276.00,-1.685109,-1.7053603,-2.5633695
1421632181277.00,-1.5465487,-2.48876,-1.8492498
1421632181278.00,-0.9038412,-2.1178439,-0.9699238
1421632181299.00,-0.026646258,-3.0024996,-0.5531764
1421632181319.00,0.48496163,-3.0739117,-0.08953201
1421632181339.00,1.2054759,-1.26623,0.19824784
1421632181358.00,2.1775312,1.7373352,0.21956486
1421632181379.00,3.0344744,3.2092743,0.48602742
1421632181399.00,2.7712097,3.2508419,0.59367824
1421632181419.00,0.29737204,1.482597,-0.25260696
1421632181442.00,-2.5239332,4.577826,-0.6874735
1421632181459.00,-0.6469713,5.418781,0.14602113
1421632181479.00,-0.24514584,2.518603,0.8761286
1421632181499.00,-0.23342155,1.303534,0.9571332
1421632181519.00,0.06501655,1.0829034,0.9230258
1421632181597.00,0.4327349,1.9739536,1.4602141
1421632181598.00,0.51480526,2.41415,2.6006737
1421632181598.00,1.0988908,-0.7386344,2.0560246
1421632181600.00,4.0928636,-4.0619545,1.8364592
1421632181621.00,3.0131576,0.23022309,1.1052861
1421632181642.00,2.42694,0.64697075,0.6896048
1421632181659.00,3.3041344,1.5422845,0.32721567
1421632181684.00,3.4821315,2.8159754,0.06927974
1421632181706.00,2.1125145,1.3951974,-0.025580462
1421632181719.00,0.087399356,-0.592613,0.058621503
1421632181739.00,-0.23342155,0.7002633,0.19291858
1421632181759.00,-1.5550756,-0.023448868,0.32934728
1421632181779.00,-2.7413664,-0.9720554,-0.049029328
