time_milisec,ax,ay,az
1421110374749.00,-0.78242296,3.643573,9.346115
1421110374831.00,-0.649649,3.6022592,9.33399
1421110374831.00,-0.80472654,3.637436,9.339378
1421110374832.00,-0.7336244,3.5877392,9.448502
1421110374833.00,-0.72015244,3.6055522,9.397009
1421110374842.00,-0.81550413,3.626359,9.344169
1421110374868.00,-0.86669767,3.5694773,9.281599
1421110374878.00,-0.7313791,3.7251534,9.2681265
1421110374908.00,-0.72808594,3.5968702,9.207503
1421110374965.00,-0.7288344,3.6377354,9.210497
1421110374966.00,-0.69889665,3.6583924,9.0093155
1421110374966.00,-0.66716266,3.5863922,9.250763
1421110375001.00,-0.69919604,3.550317,9.081764
1421110375002.00,-0.7547305,3.5287619,9.249415
1421110375069.00,-0.7710466,3.5528617,9.360036
1421110375070.00,-0.62165725,3.572471,9.254655
1421110375070.00,-0.6382727,3.520529,9.150621
1421110375099.00,-0.7044351,3.4569113,9.219178
1421110375100.00,-0.7765851,3.5545084,9.177715
1421110375158.00,-0.76356214,3.6384838,9.265732
1421110375159.00,-0.91489744,3.827391,9.303903
1421110375159.00,-0.82358736,3.626359,9.451345
1421110375206.00,-0.87672687,3.3367112,9.549991
1421110375207.00,-0.69036436,3.5563047,9.989327
1421110375226.00,-0.34967285,3.3251853,9.513467
1421110375277.00,-0.6712042,4.0065684,8.982521
1421110375277.00,-0.76371187,3.9305265,9.125623
1421110375278.00,-0.34697846,3.6119888,9.18026
1421110375328.00,-0.14265335,3.2362702,9.875264
1421110375329.00,-0.13816269,3.1855257,9.354048
1421110375379.00,-0.19279908,3.579207,8.966504
1421110375379.00,-0.24908203,3.663931,8.918155
1421110375380.00,0.16585511,3.2284863,8.783435
1421110375398.00,-0.057779845,3.1807356,9.359437
1421110375451.00,0.022453308,3.3778756,9.082513
1421110375452.00,0.13277389,3.266208,9.351054
1421110375466.00,0.32946488,3.2102244,8.817714
1421110375477.00,0.29279113,3.2018418,8.838071
1421110375498.00,0.08427475,3.306025,8.921448
1421110375517.00,0.343835,3.3215928,9.287287
1421110375537.00,-0.7532337,3.9306762,9.121432
1421110375609.00,-0.23246658,3.3747323,9.911938
1421110375610.00,-0.08876541,3.200794,10.1206045
1421110375611.00,-0.4734654,3.7944593,10.088421
1421110375634.00,-0.7779323,3.903283,9.801618
1421110375638.00,-0.49082932,3.5929785,9.42485
1421110375658.00,-0.68692154,3.718268,9.193432
1421110375678.00,-0.9985735,3.7058437,8.999585
1421110375698.00,-0.74889266,3.6115398,9.423953
1421110375738.00,-0.71790713,3.5799553,9.515263
1421110375739.00,-0.35146913,3.4019756,9.513766
1421110375758.00,-0.45550278,3.4197886,9.239536
1421110375778.00,-0.5954617,3.7663178,9.073381
1421110375798.00,-0.23516098,3.558101,9.147179
1421110375828.00,-0.27827132,3.5200799,9.307196
1421110375840.00,-0.26839188,3.5910325,9.46362
1421110375858.00,-0.17962646,3.6241136,9.47784
1421110375879.00,-0.0755928,3.5754647,9.311986
1421110375941.00,-0.47601014,3.5347495,9.08865
1421110375942.00,-0.3408412,3.6106417,8.657995
1421110375944.00,-0.12918137,3.631149,8.923693
1421110375986.00,-0.585732,3.3371603,8.350086
1421110375987.00,-0.43349853,3.3612602,8.961414
1421110375999.00,-0.2999762,3.3114138,9.104517
1421110376021.00,-0.26464966,3.4123042,8.787027
1421110376038.00,-0.33111146,3.6914735,8.679252
1421110376071.00,-0.66027695,3.7179685,8.303832
1421110376078.00,-0.52510804,3.5337017,8.145611
1421110376099.00,0.038170625,3.5308576,7.8835063
1421110376119.00,-0.015417938,3.2909064,8.369994
1421110376138.00,-0.31359786,3.2274384,8.627908
1421110376159.00,0.044008482,1.2772938,10.326725
1421110376178.00,-0.19624192,2.87088,11.118279
1421110376199.00,0.5867798,2.7485843,10.49752
1421110376263.00,1.0910811,2.4665709,9.893376
1421110376264.00,0.8946895,2.5795858,8.121811
1421110376265.00,0.14938934,2.5710535,7.639663
1421110376300.00,-0.17753083,2.876568,12.116553
1421110376301.00,1.1942166,2.51986,13.249996
1421110376318.00,1.6178356,1.7001644,10.086475
1421110376338.00,0.86385363,1.6498691,8.553812
1421110376358.00,0.39233413,1.4424005,6.3054876
1421110376379.00,0.7524852,0.8773256,6.712192
