time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421715331724.00,50.7,81.9,57.5,17.4,57.2,54.7,47.3,33.3
1421715331775.00,38.9,20,47.8,11.6,51.4,54.7,86.8,5.9
1421715331780.00,52.4,67.3,47.8,23.3,45.6,76.9,44.2,34.8
1421715331815.00,50.7,49.4,47.8,55.4,51.4,0,45.7,66.7
1421715331851.00,52.4,52.9,30.5,52.2,48.5,54.7,47.3,44.2
1421715331874.00,12.7,44.1,49.4,72.8,54.3,25.2,53.4,34.8
1421715331900.00,50.7,49.4,36.7,30.8,48.5,38.2,50.3,41.1
1421715331946.00,78.5,49.4,47.8,49.1,66.1,56.4,27.6,30.2
1421715331971.00,64.5,65.5,47.8,46,48.5,53.1,47.3,41.1
1421715331976.00,52.4,42.4,44.6,52.2,37.1,53.1,50.3,36.4
1421715332006.00,57.6,51.1,49.4,0,44.2,56.4,50.3,30.2
1421715332044.00,50.7,33.7,33.6,71.2,38.5,54.7,15.8,30.2
1421715332081.00,45.6,51.1,47.8,50.7,48.5,53.1,47.3,33.3
1421715332097.00,38.9,45.9,74,71.2,47.1,76.9,47.3,33.3
1421715332127.00,50.7,49.4,39.9,47.6,90.2,56.4,47.3,34.8
1421715332149.00,42.3,47.6,74,43,48.5,51.4,48.8,17.9
1421715332191.00,38.9,65.5,47.8,49.1,48.5,51.4,27.6,14.9
1421715332196.00,78.5,65.5,49.4,80.9,48.5,51.4,47.3,34.8
1421715332226.00,45.6,44.1,101.2,58.5,48.5,76.9,45.7,66.7
1421715332252.00,50.7,65.5,39.9,49.1,48.5,31.6,45.7,36.4
1421715332268.00,49,47.6,47.8,50.7,21.7,44.7,47.3,16.4
1421715332305.00,52.4,51.1,49.4,49.1,48.5,53.1,48.8,30.2
1421715332329.00,47.3,65.5,44.6,50.7,21.7,70,45.7,33.3
1421715332378.00,47.3,38.9,44.6,52.2,38.5,51.4,47.3,33.3
1421715332602.00,47.3,65.5,43,49.1,47.1,53.1,27.6,31.7
1421715332621.00,67.9,49.4,43,80.9,48.5,25.2,35.1,34.8
1421715332643.00,50.7,51.1,33.6,26.3,12.1,53.1,48.8,53.8
1421715332648.00,38.9,42.4,74,71.2,47.1,76.9,47.3,33.3
1421715332652.00,49,45.9,49.4,41.4,44.2,56.4,38.1,34.8
1421715332660.00,45.6,45.9,101.2,46,48.5,39.8,45.7,34.8
1421715332674.00,49,65.5,47.8,49.1,49.9,76.9,48.8,30.2
1421715332697.00,25.7,47.6,101.2,64.8,21.7,70,47.3,33.3
1421715332703.00,78.5,45.9,24.2,47.6,78,49.7,48.8,5.9
1421715332710.00,49,47.6,109.9,47.6,44.2,51.4,50.3,25.5
1421715332721.00,25.7,51.1,49.4,50.7,66.1,53.1,4.3,30.2
1421715332732.00,50.7,74.6,54.3,23.3,54.3,53.1,47.3,33.3
1421715332743.00,38.9,21.7,49.4,97.3,70.5,31.6,70.7,34.8
1421715332805.00,50.7,47.6,47.8,23.3,45.6,76.9,69.1,33.3
1421715332823.00,49,47.6,47.8,47.6,51.4,44.7,45.7,79.9
1421715332861.00,78.5,49.4,38.3,50.7,47.1,53.1,48.8,0
1421715332895.00,49,65.5,47.8,49.1,24.5,18.8,47.3,34.8
1421715332905.00,50.7,14.9,44.6,84.1,75,51.4,75.5,34.8
1421715332914.00,50.7,47.6,47.8,41.4,44.2,105.3,61.2,8.9
1421715332928.00,45.6,47.6,129.5,46,48.5,41.4,45.7,34.8
1421715332969.00,59.3,14.9,57.5,49.1,48.5,51.4,48.8,5.9
1421715332985.00,45.6,65.5,74,47.6,78,51.4,47.3,41.1
1421715333001.00,76.7,45.9,24.2,46,78,49.7,47.3,30.2
1421715333037.00,49,47.6,46.2,49.1,44.2,51.4,101.6,52.2
1421715333063.00,29,51.1,47.8,50.7,66.1,51.4,4.3,30.2
1421715333066.00,50.7,37.1,49.4,82.5,48.5,51.4,47.3,37.9
1421715333109.00,45.6,25.1,33.6,49.1,27.2,54.7,50.3,34.8
1421715333139.00,47.3,47.6,51,52.2,21.7,49.7,50.3,53.8
1421715333143.00,47.3,65.5,47.8,47.6,48.5,58.1,50.3,5.9
1421715333172.00,45.6,47.6,30.5,49.1,47.1,51.4,48.8,95.1
1421715333207.00,47.3,21.7,46.2,50.7,44.2,53.1,47.3,30.2
1421715333228.00,50.7,31.9,52.7,23.3,38.5,51.4,90,34.8
1421715333265.00,78.5,45.9,47.8,52.2,51.4,54.7,27.6,30.2
1421715333286.00,64.5,40.6,47.8,47.6,44.2,53.1,47.3,34.8
1421715333326.00,38.9,42.4,47.8,33.8,48.5,49.7,48.8,33.3
1421715333345.00,45.6,45.9,24.2,46,48.5,51.4,50.3,11.9
1421715333382.00,45.6,47.6,67.3,47.6,44.2,28.4,47.3,79.9
1421715333425.00,74.9,38.9,85.7,47.6,47.1,51.4,47.3,30.2
1421715333428.00,44,65.5,57.5,29.3,51.4,51.4,47.3,33.3
1421715333432.00,92.8,44.1,43,47.6,54.3,39.8,47.3,33.3
1421715333463.00,33.9,47.6,47.8,47.6,21.7,49.7,50.3,21
1421715333498.00,15.9,58.3,47.8,47.6,48.5,51.4,15.8,17.9
1421715333533.00,38.9,54.7,47.8,97.3,21.7,76.9,47.3,33.3
1421715333573.00,38.9,42.4,47.8,39.9,48.5,51.4,45.7,34.8
1421715333609.00,47.3,65.5,0,49.1,78,76.9,15.8,50.6
1421715333613.00,47.3,45.9,47.8,49.1,10.7,43.1,48.8,68.3
1421715333655.00,47.3,25.1,24.2,49.1,25.8,58.1,27.6,13.4
1421715333689.00,64.5,40.6,47.8,47.6,44.2,51.4,47.3,34.8
1421715333725.00,0,54.7,47.8,30.8,48.5,43.1,48.8,33.3
1421715333729.00,51.9,45.9,47.8,29.3,47.1,53.1,30.6,47.4
1421715333734.00,32,26.8,44.6,71.2,41.3,51.4,44.2,36.4
1421715333770.00,81.2,38.9,87.4,47.6,47.1,51.4,47.3,30.2
1421715333810.00,51.9,65.5,57.5,49.1,90.2,51.4,85.1,33.3
1421715333814.00,50.2,45.9,46.2,49.1,27.2,48.1,47.3,33.3
