time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421375132034.00,38.2,37.8,48.2,44.4,33.4,69.3,32,27.9
1421375132037.00,46.4,27.3,30.1,3,32,51.7,24.2,23.2
1421375132089.00,66.6,41.3,22,18,43.5,51.7,33.6,15.4
1421375132225.00,36.5,53.9,28.5,27.2,33.4,39.7,28.9,24.8
1421375132241.00,43.1,34.3,17.3,19.5,77.9,50,18.1,26.4
1421375132250.00,44.7,41.3,48.2,25.7,46.5,24.5,30.5,32.7
1421375132255.00,39.8,27.3,26.9,25.7,42.1,62.2,33.6,35.9
1421375132267.00,25.2,41.3,41.6,46,33.4,76.5,30.5,27.9
1421375132273.00,38.2,41.3,28.5,3,34.9,39.7,24.2,27.9
1421375132372.00,44.7,39.6,14.1,27.2,34.9,50,24.2,10.7
1421375132379.00,44.7,20.4,20.4,25.7,50.9,51.7,32,26.4
1421375132386.00,41.4,27.3,14.1,30.3,67.3,50,15,29.5
1421375132390.00,46.4,41.3,38.3,27.2,45,24.5,33.6,50.5
1421375132394.00,46.4,20.4,36.6,25.7,34.9,51.7,33.6,37.5
1421375132437.00,31.6,34.3,41.6,41.3,33.4,74.7,28.9,29.5
1421375132441.00,46.4,44.9,33.4,0,42.1,44.8,13.5,31.1
1421375132444.00,66.6,41.3,30.1,40.3,49.4,38,33.6,10.7
1421375132448.00,49.7,20.4,30.1,40.3,40.6,46.6,30.5,34.3
1421375132577.00,39.8,37.8,10.9,37.2,65.8,48.3,6,24.8
1421375132648.00,39.8,34.3,31.7,41.8,45,39.7,27.3,47.3
1421375132652.00,43.1,29,28.5,40.3,33.4,65.8,30.5,32.7
1421375132655.00,38.2,37.8,48.2,37.2,46.5,41.4,28.9,18.5
1421375132659.00,36.5,34.3,28.5,22.1,46.5,41.4,1.5,34.3
1421375132717.00,66.6,34.3,30.1,40.3,34.9,39.7,6,12.3
1421375132856.00,34.9,39.6,48.2,40.3,20.7,19.6,35.1,31.1
1421375132863.00,49.7,27.3,15.7,40.3,68.8,50,22.7,29.5
1421375132874.00,36.5,29,22,37.2,42.1,39.7,24.2,60.4
1421375132880.00,39.8,27.3,30.1,40.3,45,46.6,28.9,31.1
1421375132884.00,30,32.5,48.2,60.6,33.4,65.8,30.5,34.3
1421375132889.00,49.7,41.3,26.9,0,39.2,43.1,62.4,34.3
1421375132893.00,54.7,39.6,30.1,39.9,37.8,46.6,24.2,23.2
1421375132896.00,39.8,25.5,28.5,39.9,39.2,46.6,35.1,44
1421375132900.00,46.4,27.3,14.1,47.6,56.8,48.3,19.6,26.4
1421375132903.00,43.1,37.8,48.2,46,45,29.6,30.5,47.3
1421375133000.00,43.1,6.7,36.6,47.6,33.4,44.8,30.5,27.9
1421375133007.00,25.2,36,48.2,64.8,22.1,55.2,33.6,27.9
1421375133018.00,70,41.3,31.7,0,42.1,51.7,13.5,29.5
1421375133023.00,58.1,36,30.1,43,45,46.6,24.2,3
1421375133026.00,36.5,25.5,30.1,58.5,45,46.6,30.5,29.5
1421375133029.00,39.8,27.3,28.5,46,33.4,43.1,28.9,47.3
1421375133071.00,18.8,44.9,31.7,39.9,46.5,32.9,27.3,60.4
1421375133141.00,43.1,34.3,30.1,47.6,42.1,44.8,27.3,32.7
1421375133210.00,25.2,37.8,25.3,53.8,62.8,44.8,30.5,29.5
1421375133214.00,63.2,41.3,26.9,0,37.8,50,21.2,29.5
1421375133218.00,48.1,37.8,28.5,46,43.5,51.7,24.2,21.6
1421375133222.00,49.7,39.6,30.1,46,43.5,46.6,35.1,34.3
1421375133228.00,38.2,27.3,23.6,47.6,47.9,48.3,22.7,24.8
1421375133350.00,36.5,34.3,31.7,36.9,37.8,32.9,25.8,47.3
1421375133354.00,39.8,29,30.1,41.4,40.6,58.7,30.5,26.4
1421375133419.00,31.6,32.5,48.2,66.4,24.9,53.5,24.2,27.9
1421375133491.00,39.8,34.3,25.3,35.4,43.5,51.7,22.7,29.5
1421375133496.00,36.5,36,26.9,44.5,61.3,41.4,24.2,29.5
1421375133500.00,43.1,39.6,30.1,63.2,40.6,44.8,30.5,47.3
1421375133504.00,48.1,27.3,17.3,38.4,33.4,50,24.2,27.9
1421375133511.00,43.1,36,33.4,33.8,43.5,32.9,27.3,47.3
1421375133566.00,44.7,32.5,10.9,55.4,45,39.7,35.1,27.9
1421375133572.00,25.2,29,48.2,53.8,20.7,46.6,33.6,35.9
1421375133577.00,59.8,27.3,33.4,1.4,49.4,51.7,22.7,34.3
1421375133581.00,48.1,32.5,28.5,46,40.6,51.7,24.2,18.5
1421375133585.00,49.7,43.1,23.6,68,43.5,46.6,27.3,32.7
1421375133590.00,43.1,27.3,30.1,41.4,33.4,46.6,24.2,32.7
1421375133639.00,41.4,41.3,44.9,46,47.9,27.9,24.2,60.4
1421375133646.00,44.7,32.5,25.3,47.6,36.3,64,24.2,27.9
1421375133652.00,25.2,32.5,61.6,55.4,16.5,44.8,28.9,27.9
1421375133655.00,41.4,39.6,23.6,41.4,39.2,65.8,44.6,23.2
1421375133709.00,44.7,29,30.1,43,42.1,43.1,9,18.5
1421375133851.00,49.7,53.9,23.6,71.2,43.5,36.3,30.5,32.7
1421375133860.00,39.8,18.6,31.7,44.5,33.4,44.8,27.3,29.5
1421375133866.00,36.5,32.5,30.1,46,45,32.9,25.8,60.4
1421375133871.00,38.2,29,31.7,44.5,46.5,48.3,25.8,31.1
1421375133914.00,18.8,36,48.2,47.6,22.1,46.6,28.9,26.4
1421375134189.00,43.1,37.8,22,38.4,34.9,65.8,43,23.2
1421375134197.00,38.2,34.3,26.9,46,39.2,44.8,0,21.6
1421375134204.00,49.7,46.7,23.6,71.2,42.1,38,28.9,21.6
1421375134211.00,46.4,1.7,31.7,55.4,0,41.4,22.7,60.4
1421375134218.00,44.7,36,20.4,43,50.4,26.2,27.3,53.8
1421375134224.00,39.8,29,30.1,47.6,40.3,53.5,27.3,31.1
1421375134228.00,26.8,37.8,48.2,46,33.1,41.4,28.9,24.8
1421375134394.00,49.7,37.8,30.1,35.4,44.6,51.7,41.5,23.2
1421375134399.00,43.1,29,35,46,47.5,48.3,12,24.8
1421375134412.00,49.7,52.1,17.3,79.2,50.4,36.3,27.3,27.9
