time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421631100997.00,58.1,74.7,99.2,77.6,44.2,82.2,100.1,176.8
1421631101030.00,56.4,67.5,61.2,76,57.2,118,85.7,142.1
1421631101052.00,56.4,60.5,72.6,72.8,55.8,132.9,109.9,158.3
1421631101091.00,30,67.5,77.5,47.6,57.2,134.8,109.9,182.4
1421631101121.00,63.2,57,74.2,64.8,58.7,129.2,109.9,178.6
1421631101156.00,25.2,76.5,72.6,66.4,44.2,96.3,103.4,119.3
1421631101177.00,49.7,80.1,72.6,64.8,55.8,99.9,95.3,126.3
1421631101181.00,76.9,62.2,69.3,71.2,55.8,105.3,93.7,119.3
1421631101216.00,12.5,53.5,67.7,60.1,55.8,78.7,87.3,104
1421631101239.00,46.4,53.5,36,50.7,57.2,26.8,88.9,100.7
1421631101282.00,38.2,53.5,66.1,61.6,44.2,51.4,87.3,143.9
1421631101291.00,14.1,58.7,64.4,61.6,54.3,64.9,84.1,72.8
1421631101319.00,44.7,39.7,66.1,50.7,55.8,63.2,85.7,102.3
1421631101371.00,12.5,41.4,64.4,85.8,60.1,38.2,87.3,92.3
1421631101381.00,43.1,50,48.5,41.4,54.3,105.3,103.4,60.1
1421631101431.00,44.7,80.1,61.2,60.1,66.1,51.4,79.4,99
1421631101441.00,63.2,48.3,36,69.6,52.8,59.8,82.6,85.8
