time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421109342373.00,49,49.1,12.5,54.8,55.3,74,59.4,26.3
1421109342411.00,50.7,50.9,25.2,54.8,22.1,54.3,51.8,27.8
1421109342426.00,19.2,56.4,26.8,56.3,34.9,54.3,22.5,41.4
1421109342454.00,92.8,67.5,28.4,34.1,37.8,54.3,60.9,46
1421109342492.00,38.9,47.3,49.7,51.8,34.9,36.7,25.4,46
1421109342497.00,50.7,49.1,18.8,54.8,37.8,47.8,59.4,39.9
1421109342531.00,38.9,52.7,26.8,57.8,6.8,52.7,57.8,29.3
1421109342539.00,49,25.9,0,54.8,55.3,46.2,59.4,44.5
1421109342590.00,80.3,54.6,20.4,57.8,34.9,52.7,59.4,46
1421109342596.00,25.7,47.3,70,67,16.5,55.9,59.4,46
1421109342659.00,50.7,49.1,10.9,51.8,67.3,80.7,28.3,55.4
1421109342663.00,52.4,49.1,28.4,54.8,0,46.2,60.9,60.1
1421109342684.00,50.7,90.2,0,67,33.4,52.7,34.1,29.3
1421109342719.00,91,60.1,26.8,106.6,22.1,74,59.4,46
1421109342749.00,50.7,47.3,30,39.9,30.6,52.7,57.8,46
1421109342755.00,50.7,49.1,0,53.3,55.3,74,34.1,61.6
1421109342802.00,50.7,49.1,49.7,59.4,33.4,33.6,57.8,89
1421109342839.00,49,75,26.8,56.3,33.4,54.3,57.8,23.3
1421109342848.00,50.7,45.5,28.4,68.5,34.9,51,59.4,52.2
1421109342900.00,29,47.3,49.7,84.1,2.7,64,59.4,46
1421109342904.00,32.3,52.7,0,48.8,34.9,62.4,57.8,46
1421109342933.00,59.3,49.1,26.8,54.8,33.4,27.3,57.8,97.3
1421109342986.00,50.7,47.3,25.2,57.8,36.3,52.7,70.1,14.5
1421109342993.00,50.7,29.4,26.8,56.3,33.4,54.3,111.5,80.9
1421109343021.00,19.2,47.3,36.5,45.8,34.9,52.7,57.8,44.5
1421109343025.00,50.7,49.1,0,41.4,33.4,96,68.5,17.4
1421109343064.00,50.7,49.1,26.8,56.3,33.4,24.2,54.8,79.2
1421109343090.00,50.7,52.7,28.4,54.8,34.9,52.7,57.8,35.4
1421109343114.00,50.7,47.3,26.8,56.3,33.4,52.7,59.4,46
1421109343158.00,49,40.1,28.4,56.3,79.5,51,54.8,41.4
1421109343174.00,38.9,60.1,12.5,31.1,33.4,101.2,68.5,46
1421109343267.00,50.7,49.1,26.8,56.3,33.4,49.4,54.8,58.5
1421109343299.00,49,49.1,25.2,56.3,33.4,102.9,57.8,35.4
1421109343331.00,50.7,32.9,28.4,56.3,37.8,44.6,60.9,46
1421109343367.00,38.9,32.9,28.4,5.5,34.9,52.7,68.5,29.3
1421109343372.00,49,52.7,31.6,34.1,30.6,74,81,41.4
1421109343383.00,50.7,49.1,26.8,56.3,16.5,30.5,54.8,71.2
1421109343511.00,54.1,32.9,30,56.3,34.9,52.7,59.4,23.3
1421109343517.00,52.4,84.5,26.8,56.3,22.1,41.5,68.5,39.9
1421109343541.00,38.9,18.9,26.8,113.2,33.4,52.7,35.5,11.6
1421109343549.00,52.4,52.7,28.4,45.8,30.6,74,68.5,41.4
1421109343567.00,54.1,50.9,28.4,56.3,33.4,36.7,57.8,56.9
1421109343584.00,61,27.6,31.6,56.3,34.9,52.7,57.8,17.4
1421109343604.00,64.5,98,43.1,51.8,67.3,52.7,57.8,46
1421109343615.00,54.1,47.3,25.2,93.7,55.3,49.4,93.7,44.5
1421109343621.00,54.1,54.6,68.3,45.8,30.6,74,54.8,46
1421109343626.00,49,52.7,25.2,140.1,30.6,52.7,57.8,46
1421109343632.00,71.4,47.3,36.5,56.3,33.4,52.7,59.4,11.6
1421109343689.00,54.1,105.8,56.4,45.8,55.3,52.7,59.4,46
1421109343716.00,55.8,47.3,25.2,68.5,29.2,52.7,45.8,23.3
1421109343723.00,54.1,136,25.2,54.8,33.4,101.2,77.9,35.4
1421109343743.00,42.3,47.3,26.8,57.8,55.3,44.6,57.8,46
1421109343780.00,54.1,58.2,3.1,22.5,34.9,52.7,93.7,39.9
1421109343820.00,54.1,90.2,23.6,56.3,16.5,24.2,57.8,23.3
1421109343850.00,50.7,18.9,25.2,119.8,49.4,30.5,62.4,46
1421109343892.00,57.6,54.6,39.8,0,32,54.3,45.8,49.1
1421109343902.00,32.3,24.1,28.4,57.8,43.5,39.9,56.3,46
1421109343906.00,78.5,47.3,63.2,54.8,33.4,51,57.8,35.4
1421109343942.00,52.4,60.1,23.6,56.3,55.3,52.7,57.8,44.5
1421109343965.00,55.8,47.3,25.2,56.3,15.1,52.7,68.5,47.6
1421109344003.00,59.3,54.6,26.8,22.5,29.2,52.7,70.1,46
1421109344016.00,38.9,47.3,28.4,56.3,33.4,33.6,53.3,47.6
1421109344053.00,64.5,54.6,49.7,56.3,33.4,51,63.9,52.2
1421109344087.00,52.4,60.1,23.6,56.3,32,54.3,57.8,47.6
1421109344122.00,52.4,27.6,25.2,57.8,17.9,54.3,45.8,47.6
1421109344134.00,54.1,75,28.4,45.8,10.9,52.7,101.7,56.9
1421109344186.00,92.8,47.3,49.7,56.3,33.4,49.4,37,47.6
1421109344205.00,38.9,56.4,25.2,51.8,33.4,62.4,87.3,44.5
1421109344239.00,54.1,58.2,6.2,65.5,33.4,74,59.4,44.5
1421109344245.00,55.8,20.6,22,57.8,39.2,52.7,59.4,43
1421109344262.00,57.6,58.2,26.8,57.8,10.9,51,106.6,71.2
1421109344286.00,55.8,47.3,26.8,54.8,33.4,55.9,28.3,46
1421109344310.00,38.9,61.9,26.8,54.8,33.4,102.9,93.7,47.6
1421109344368.00,55.8,63.8,25.2,56.3,33.4,55.9,57.8,121.1
1421109344422.00,64.5,47.3,15.6,56.3,68.8,74,59.4,35.4
1421109344438.00,59.3,63.8,26.8,51.8,16.5,51,93.7,71.2
1421109344459.00,59.3,61.9,26.8,88.9,67.3,52.7,45.8,44.5
1421109344473.00,52.4,65.6,12.5,59.4,33.4,54.3,74.7,39.9
1421109344503.00,52.4,63.8,38.2,60.9,10.9,55.9,59.4,46
1421109344508.00,57.6,47.3,0,56.3,79.5,74,34.1,63.2
1421109344546.00,50.7,63.8,26.8,56.3,22.1,49.4,95.3,46
1421109344570.00,57.6,60.1,26.8,119.8,65.8,52.7,51.8,44.5
1421109344614.00,80.3,65.6,6.2,59.4,34.9,54.3,81,39.9
1421109344623.00,40.6,60.1,7.8,57.8,55.3,52.7,57.8,44.5
1421109344657.00,78.5,54.6,6.2,54.8,55.3,54.3,59.4,13
1421109344693.00,57.6,60.1,49.7,50.3,10.9,55.9,62.4,29.3
1421109344698.00,32.3,61.9,26.8,56.3,33.4,52.7,37,44.5
1421109344732.00,40.6,58.2,49.7,56.3,33.4,52.7,59.4,46
1421109344772.00,38.9,58.2,76.9,54.8,33.4,30.5,23.9,52.2
1421109344804.00,55.8,58.2,25.2,53.3,43.5,74,57.8,71.2
1421109344830.00,55.8,58.2,26.8,56.3,22.1,55.9,60.9,24.8
1421109344972.00,25.7,63.8,28.4,56.3,33.4,59.1,22.5,41.4
1421109344981.00,92.8,56.4,30,34.1,0,60.8,45.8,49.1
1421109344985.00,38.9,54.6,49.7,56.3,36.3,30.5,68.5,46
1421109344995.00,55.8,138,25.2,53.3,43.5,55.9,56.3,47.6
1421109345003.00,49,105.8,36.5,56.3,23.5,69,60.9,24.8
1421109345012.00,38.9,71.2,46.4,56.3,61.3,75.6,45.8,38.4
1421109345020.00,80.3,65.6,44.7,57.8,39.2,77.3,60.9,47.6
1421109345029.00,52.4,61.9,63.2,56.3,42.1,101.2,62.4,47.6
1421109345082.00,74.9,58.2,0,54.8,42.1,75.6,63.9,36.9
1421109345105.00,59.3,61.9,63.2,57.8,10.9,80.7,62.4,72.8
1421109345115.00,55.8,47.3,28.4,56.3,23.5,94.3,28.3,38.4
1421109345131.00,91,65.6,31.6,68.5,42.1,87.4,60.9,47.6
1421109345164.00,44,50.9,63.2,39.9,42.1,85.7,57.8,49.1
1421109345187.00,54.1,50.9,31.6,54.8,55.3,101.2,45.8,76
1421109345225.00,17.6,50.9,76.9,50.3,40.6,80.7,63.9,47.6
1421109345247.00,52.4,47.3,51.4,56.3,22.1,94.3,45.8,29.3
1421109345283.00,61,45.5,61.5,56.3,42.1,82.4,62.4,58.5
