time_millisec,ax,ay,az
1421714587093.00,-1.9405646,-5.0148716,-0.95695996
1421714587113.00,-1.723965,-5.4920793,-1.0577005
1421714587136.00,-0.62839323,-7.560927,-1.0455757
1421714587153.00,0.9859996,-11.126213,-1.701362
1421714587221.00,3.355123,-12.759466,-2.2984703
1421714587222.00,4.7157936,-11.294463,-2.742896
1421714587225.00,4.803062,-10.261012,-4.067791
1421714587233.00,2.79394,-10.374776,-4.655918
1421714587253.00,1.9375708,-10.322983,-4.042643
1421714587276.00,1.0879376,-10.026001,-4.079317
1421714587293.00,0.10074051,-9.24762,-3.839366
1421714587313.00,-1.1364368,-9.179212,-4.1815543
1421714587334.00,-2.712659,-8.805738,-3.721112
1421714587353.00,-3.2677047,-7.9902344,-2.2468276
1421714587373.00,-2.9972172,-8.26611,-3.129991
1421714587393.00,-2.033671,-10.600805,-5.925278
1421714587413.00,-0.14429992,-13.2371235,-6.98223
1421714587433.00,1.1130853,-14.74404,1.9892135
1421714587453.00,0.37332368,-14.105767,3.1365774
1421714587473.00,-0.21839584,-16.601078,-5.586832
1421714587493.00,-0.32287857,-15.963553,-4.1189847
1421714587513.00,-3.3600626,-11.030262,3.8694534
1421714587569.00,-3.6238143,-9.054521,6.53511
1421714587570.00,-2.531386,-9.8149395,5.0428634
1421714587580.00,-1.6530125,-11.737093,2.0444486
1421714587596.00,0.9111552,-12.889846,-2.5271947
1421714587613.00,2.02454,-11.047776,-2.5842261
1421714587633.00,-0.0676593,-9.033714,0.1776805
1421714587654.00,-1.1618838,-7.978409,1.2253518
1421714587673.00,-0.64919996,-8.030351,0.89483917
1421714587695.00,-0.1567241,-9.057964,0.51298326
1421714587714.00,0.48259643,-9.603879,-0.8475375
1421714587733.00,0.88600755,-9.39656,-2.1165986
1421714587753.00,0.6756949,-9.022787,-2.5661137
1421714587775.00,0.6737489,-8.410411,-2.1794677
1421714587793.00,0.886756,-8.443941,-1.7726139
1421714587813.00,0.91355026,-9.167087,-2.840643
1421714587833.00,1.11084,-9.004076,-3.551365
1421714587890.00,0.5667215,-8.23782,-2.3382876
1421714587892.00,-0.005987549,-6.7831445,-1.6949254
1421714587894.00,-0.1472937,-6.7442255,-1.8202149
1421714587913.00,0.7030879,-8.673413,-2.9282107
1421714587933.00,0.855471,-8.684939,-0.83690965
1421714587953.00,-0.30761033,-7.589218,-0.35655853
1421714587973.00,-1.242117,-6.7274604,-0.23815475
1421714587993.00,-1.0653347,-7.7016344,0.09714798
1421714588033.00,0.30985564,-10.155332,-1.6105009
1421714588034.00,1.8890717,-10.208322,-1.3647121
1421714588062.00,0.6530919,-9.215436,0.22453308
1421714588073.00,-0.14429992,-8.368797,1.2428654
1421714588093.00,0.58812696,-7.813302,0.581391
1421714588113.00,0.8412506,-7.3678284,0.20582199
1421714588133.00,0.9409433,-9.610615,-1.3175601
1421714588153.00,0.4315526,-11.887979,-2.6702971
1421714588235.00,-0.11451187,-13.175451,-4.590953
1421714588236.00,-0.29937744,-17.771046,-5.851332
1421714588236.00,-2.06301,-19.334993,-6.993307
1421714588239.00,-2.941084,-17.729282,-3.9462438
1421714588253.00,-3.3120127,-12.70977,-2.1149518
1421714588274.00,-2.0046313,-10.38705,-2.3697221
1421714588293.00,-0.8114626,-9.683513,-2.5384214
1421714588313.00,-1.4165044,-9.701626,-3.122806
1421714588333.00,-2.2314098,-9.289383,-2.5026457
1421714588356.00,-2.133663,-8.12675,-1.8982027
1421714588373.00,-1.2668157,-7.1759276,-1.1549982
1421714588393.00,-0.7731422,-6.518944,-1.1346405
1421714588413.00,-1.4379098,-5.2317705,-1.7095948
1421714588433.00,-2.5842261,-3.9133122,-1.5344591
1421714588453.00,-2.9071047,-4.071084,-1.232986
1421714588473.00,-2.7023306,-4.2084985,-0.5321434
1421714588553.00,-2.64485,-4.9418235,-0.44966492
1421714588554.00,-2.4043002,-5.609585,-0.8994795
1421714588556.00,-1.8598824,-5.9294696,-1.8968555
1421714588557.00,-0.5686675,-6.0620937,-2.1387525
1421714588573.00,1.4819183,-8.309819,-0.8336165
1421714588593.00,3.3485367,-10.428514,-0.52795213
1421714588613.00,3.6824923,-11.3886175,-0.65084654
1421714588634.00,3.0735586,-10.572664,-1.4814693
1421714588653.00,2.1920416,-9.6582155,-3.4844542
1421714588673.00,0.970432,-9.685459,-4.264033
1421714588695.00,0.09639954,-9.789493,-3.7959564
1421714588713.00,-0.7779323,-9.744885,-3.768114
1421714588734.00,-1.5964302,-9.542806,-3.7140765
1421714588754.00,-1.4135106,-8.9585705,-3.3864079
1421714588774.00,-0.5137317,-8.089478,-2.1389022
1421714588793.00,0.17738113,-7.7800713,-1.8000069
1421714588814.00,0.004041595,-8.28048,-2.2207818
1421714588876.00,-1.2069402,-8.749605,-2.8496242
1421714588877.00,-1.3025912,-10.317894,-4.3339376
1421714588878.00,-0.8120613,-11.736943,-1.9830762
1421714588899.00,-0.8199948,-13.261073,0.75712556
1421714588913.00,-0.38365218,-15.218103,0.018112335
1421714588933.00,0.5287006,-18.835182,-9.847423
1421714588953.00,1.2317885,-16.021334,-4.2953176
1421714588973.00,-3.4615517,-9.548344,4.4836264
1421714589003.00,-3.3388069,-7.7748322,6.686595
1421714589013.00,-1.7527052,-10.292297,6.207591
1421714589033.00,-0.43544447,-13.03654,2.5143213
1421714589054.00,1.4605129,-13.54144,-3.663931
1421714589073.00,2.4851322,-12.074491,-3.5097513
1421714589093.00,-0.35940263,-9.530531,0.17857864
1421714589113.00,-2.2061124,-7.5318875,1.7077986
1421714589182.00,-1.8751506,-7.791148,1.3519886
1421714589183.00,-1.0371932,-8.696765,0.17363891
1421714589185.00,-0.22258712,-9.224418,-0.8201445
1421714589195.00,0.18546432,-9.178613,-1.5925384
1421714589217.00,0.53393966,-9.097182,-2.6825716
1421714589233.00,0.9448352,-8.86741,-2.4828868
1421714589253.00,1.5355068,-8.2357235,-1.7786014
1421714589274.00,1.6747174,-8.024214,-2.217788
1421714589294.00,1.3138179,-8.392747,-2.246678
1421714589313.00,0.5852829,-8.683293,-2.0616627
1421714589335.00,-0.36688706,-7.883057,-0.65084654
1421714589357.00,-0.39248383,-6.7334476,-0.8678952
1421714589373.00,0.09415421,-6.51116,-1.9631675
1421714589393.00,-0.120948486,-8.777596,-1.2979509
1421714589413.00,-0.46942383,-9.239686,-0.07843689
1421714589433.00,-0.1167572,-8.916657,-0.55145323
1421714589455.00,0.58588165,-8.562943,-0.7955955
1421714589535.00,1.0368937,-7.925269,-0.7098239
1421714589536.00,0.3264711,-7.971224,0.085921325
1421714589537.00,0.68302965,-10.069111,-1.5893948
1421714589538.00,1.0114467,-9.974658,-1.3874648
1421714589553.00,0.7677534,-9.311537,-0.7114705
1421714589573.00,1.1554472,-9.269324,-0.88436097
1421714589593.00,1.2790902,-10.231673,-1.6859441
1421714589613.00,0.6779402,-10.660681,-2.5734484
1421714589633.00,0.76535845,-12.949871,-3.695066
1421714589653.00,0.37227586,-18.127604,-6.205346
1421714589673.00,-1.7401314,-18.47144,-6.696774
1421714589693.00,-1.8940114,-14.861096,-4.0574627
1421714589713.00,-1.4597644,-12.120894,-2.6614654
1421714589733.00,-1.0071057,-10.03573,-1.2256513
1421714589753.00,-1.4254857,-8.599767,-0.88570815
1421714589773.00,-1.9097286,-8.257578,-2.2863455
1421714589795.00,-1.5486795,-9.595496,-3.854784
1421714589944.00,-0.50220567,-9.999506,-3.2995884
1421714589945.00,-0.033530273,-9.121582,-2.4436684
1421714589946.00,-0.92298067,-7.5190144,-1.5275733
1421714589947.00,-2.2662873,-5.7218513,-1.7071998
1421714589948.00,-3.0404773,-4.9365845,-2.3209236
1421714589949.00,-3.258424,-5.490283,-2.8379486
1421714589950.00,-2.397714,-6.495742,-2.8898904
1421714589964.00,-1.7170793,-6.677913,-2.9298573
1421714589973.00,-1.3046869,-6.296207,-2.711162
1421714589994.00,-1.1826906,-6.0103016,-2.1296215
1421714590014.00,-1.1398796,-5.3289185,-1.5111077
1421714590034.00,-1.1061996,-5.28491,-0.84424436
1421714590054.00,-0.49876282,-5.642516,-0.7825726
1421714590073.00,0.30177248,-7.146738,-0.5083429
1421714590095.00,1.959126,-9.451345,-0.9440868
1421714590167.00,2.9523106,-10.491532,-2.2900877
1421714590169.00,3.7154238,-10.221495,-2.3179297
1421714590169.00,4.4119253,-9.551488,-3.2183075
1421714590173.00,3.6625836,-10.097103,-4.532275
1421714590193.00,1.2216096,-10.067914,-4.0195913
1421714590215.00,-0.18800904,-9.936787,-4.031267
1421714590233.00,-0.82972455,-9.655521,-5.395231
1421714590256.00,-1.4871575,-9.437874,-4.934938
1421714590274.00,-2.089505,-8.695417,-3.8570292
1421714590294.00,-2.0839663,-7.916737,-3.2724948
1421714590313.00,-2.37077,-7.871531,-2.4062462
1421714590336.00,-2.506837,-9.487271,-3.2922537
1421714590353.00,-1.8600321,-12.159365,-4.5021877
1421714590373.00,-1.1264076,-13.327086,0.10538086
1421714590393.00,-1.3919554,-13.455668,2.562671
1421714590413.00,-0.008981323,-17.188906,-3.7992494
1421714590433.00,4.14024,-17.087715,-7.356153
1421714590507.00,-0.74395293,-11.393407,3.7217107
1421714590508.00,-3.6077976,-8.899893,5.714367
1421714590509.00,-3.4500256,-10.400073,5.68398
1421714590524.00,-3.1370265,-12.245735,3.5847454
1421714590533.00,-1.4013858,-12.806619,0.4098477
1421714590553.00,2.051933,-12.168046,-2.989583
1421714590573.00,1.3153148,-9.655671,-1.5129039
1421714590593.00,-0.2785707,-8.274643,0.88600755
1421714590614.00,0.16480727,-8.206235,1.3054353
1421714590633.00,0.2589615,-8.526718,0.7117699
1421714590654.00,0.25417146,-8.679701,-0.2775229
1421714590673.00,0.7634125,-8.73763,-1.9294876
1421714590694.00,1.0467732,-8.577313,-2.7955866
1421714590714.00,1.4509327,-8.474926,-2.5224047
1421714590734.00,1.3224999,-8.697663,-1.5828085
1421714590753.00,1.2228072,-8.817115,-2.3691235
1421714590774.00,0.9963281,-8.230635,-2.9334497
1421714590825.00,0.2998265,-7.6556797,-2.9686267
1421714590826.00,0.061072998,-7.4030056,-2.5550368
1421714590836.00,0.054337006,-8.836125,-2.9407847
1421714590853.00,1.1181748,-9.008118,-2.5574317
1421714590873.00,0.40056702,-7.551347,-0.56687117
1421714590893.00,-0.70293826,-6.5617547,-0.1194516
1421714590913.00,-1.5178436,-7.0551286,0.48214737
1421714590933.00,-0.52825147,-9.900412,-0.9032217
1421714590953.00,2.2218297,-10.206676,-2.5421636
1421714590973.00,1.3751903,-9.302855,-0.039517824
1421714590994.00,0.59276736,-8.575367,0.7864645
1421714591021.00,0.87493056,-7.7279797,0.5983058
1421714591033.00,1.0563533,-7.277267,0.71281767
1421714591054.00,1.0734178,-10.173294,-0.59920394
1421714591073.00,0.42810974,-11.822266,-2.3029609
1421714591145.00,0.1074765,-12.4701185,-3.4461336
1421714591146.00,0.16046631,-16.212187,-4.973857
1421714591147.00,-1.5889457,-18.829344,-7.139553
1421714591157.00,-3.7275486,-17.866096,-6.6232767
1421714591173.00,-4.3206153,-14.097684,-4.1854463
1421714591194.00,-2.6599686,-11.085049,-2.0918999
1421714591214.00,-0.84080154,-10.176139,-1.6343014
1421714591235.00,-1.1374846,-9.897717,-3.0746064
1421714591257.00,-1.5820601,-9.854458,-3.4446368
1421714591276.00,-1.7979112,-9.135054,-3.3265324
1421714591297.00,-1.5670912,-7.9993653,-2.3821464
1421714591313.00,-1.8233583,-7.0081267,-1.6262183
1421714591333.00,-2.3098466,-5.985603,-1.424887
1421714591353.00,-2.7466383,-5.1129174,-1.7956659
1421714591374.00,-3.0716126,-4.8903303,-2.1624033
1421714591394.00,-3.0927186,-5.184768,-2.1157005
1421714591462.00,-2.4466622,-5.225783,-1.8507514
1421714591463.00,-1.8625767,-5.2174006,-1.5893948
1421714591464.00,-1.4482384,-4.6460385,-1.2123289
1421714591475.00,-1.2819343,-4.400399,-0.82463515
1421714591493.00,-1.1940669,-4.5912523,-1.0596465
1421714591514.00,-0.62300444,-5.325326,-1.2401711
1421714591533.00,0.75083864,-6.766978,-1.0958711
1421714591553.00,3.3718882,-8.816216,-2.1287234
1421714591573.00,4.907395,-11.242821,-2.5415647
1421714591593.00,3.7318895,-11.689192,-1.7482146
1421714591615.00,1.3591735,-10.36295,-2.8159442
1421714591634.00,0.41688308,-10.617721,-3.5833983
1421714591654.00,0.07679031,-11.332185,-4.634812
1421714591674.00,-0.7833211,-11.459869,-7.1546717
1421714591694.00,-2.083667,-11.137739,-6.829398
1421714591713.00,-2.5598269,-10.533595,-4.6681924
1421714591779.00,-2.5119264,-9.463321,-3.6479142
1421714591780.00,-2.339485,-8.659193,-3.8396654
1421714591781.00,-2.29383,-8.925489,-3.3913476
1421714591793.00,-2.0444486,-10.649304,-1.0373428
1421714591813.00,-1.090632,-12.882511,-0.28096572
1421714591833.00,0.59920394,-13.067676,-2.4716601
1421714591853.00,0.88091815,-12.110566,-2.0648062
1421714591873.00,-0.8634045,-13.436808,0.51028883
1421714591894.00,-1.5003301,-13.455519,-0.58184004
1421714591914.00,-1.9803817,-10.9350605,1.3665084
1421714591933.00,-2.3372397,-10.290501,3.0841863
1421714591954.00,-1.6097525,-11.399694,2.4004083
1421714591974.00,-0.03158432,-12.018507,0.54501665
1421714591994.00,1.0909314,-11.461366,-0.42227188
1421714592013.00,0.6373746,-10.4268675,0.8930429
1421714592033.00,-0.3504213,-9.633667,0.89079756
1421714592053.00,-0.81266004,-8.622669,0.47675857
1421714592122.00,-0.93256074,-8.02556,-0.04086502
1421714592123.00,-0.49172744,-7.97766,-0.4209247
1421714592124.00,-0.036973115,-7.855963,-1.0033635
1421714592133.00,0.55160296,-7.4664736,-1.2183166
1421714592154.00,1.3391153,-8.330327,-1.796564
1421714592173.00,1.7937199,-9.112301,-2.36598
1421714592193.00,1.8317409,-8.579259,-3.262316
1421714592214.00,0.79484713,-7.58353,-1.9440074
1421714592236.00,-0.21914428,-6.474187,-0.70458484
1421714592253.00,-0.2589615,-6.70336,-0.44906616
1421714592273.00,0.5629793,-8.355325,-1.2630734
1421714592294.00,1.1759546,-8.495883,-0.94812834
1421714592314.00,0.5604346,-8.81906,-0.504451
1421714592334.00,-0.1420546,-8.320448,1.4060261
1421714592353.00,0.9786649,-8.3532295,0.7984396
1421714592373.00,2.6129663,-10.182276,-1.2867242
1421714592394.00,2.1731808,-10.599309,-0.47496232
1421714592414.00,2.0417542,-9.538914,-0.63093793
1421714592477.00,2.3209236,-9.754765,-2.4450157
1421714592478.00,2.340982,-11.310928,-3.4569113
1421714592479.00,1.4859599,-11.808195,-4.062103
1421714592495.00,0.1511856,-13.917459,-5.690267
1421714592514.00,-1.0307565,-17.747395,-4.955894
1421714592533.00,-2.0431013,-17.767004,-2.6417065
1421714592554.00,-4.26538,-15.632592,-0.8069719
1421714592575.00,-5.0109797,-12.394226,-1.2476555
1421714592598.00,-3.0323942,-10.732831,-2.1641996
1421714592613.00,-1.5093113,-10.702594,-3.4688864
1421714592634.00,-2.3165827,-9.4877205,-3.448379
1421714592656.00,-3.1304402,-8.283325,-2.1815634
1421714592674.00,-2.7463388,-7.114855,-1.7537531
1421714592693.00,-1.3383669,-7.0491414,-1.4230907
1421714592714.00,-0.41598496,-7.203171,-1.1813434
1421714592783.00,-0.9801617,-7.21335,-0.8952882
1421714592784.00,-2.4149282,-6.252947,-0.97971267
1421714592785.00,-3.1165192,-5.6077886,-1.5691868
1421714592795.00,-3.1085856,-5.522466,-2.0369642
1421714592814.00,-2.6816735,-5.687872,-2.5815318
1421714592846.00,-1.8380278,-6.712342,-3.0011091
1421714592853.00,-0.5893245,-8.206385,-3.3986824
1421714592874.00,0.44262955,-8.602611,-4.529431
1421714592894.00,1.5230827,-9.141191,-5.9390497
1421714592915.00,1.7262104,-10.401271,-6.84302
1421714592934.00,1.7929715,-11.284733,-6.677464
1421714592953.00,1.6795075,-10.520273,-6.3747935
1421714592974.00,1.8047969,-9.910591,-5.4341497
1421714592993.00,1.5259268,-8.919502,-3.3418007
1421714593013.00,-0.29533586,-8.439899,-2.425107
1421714593033.00,-2.1862037,-9.2813,-3.6591408
1421714593106.00,-3.8616695,-13.699811,-4.1535625
1421714593107.00,-3.8794825,-18.423538,-5.351372
1421714593108.00,-1.2946577,-12.030333,-4.141737
1421714593116.00,-4.2698708,-5.3028727,1.8534458
1421714593134.00,-6.171816,-4.252357,3.9197488
1421714593153.00,-6.419251,-4.7496233,4.1126976
1421714593173.00,-4.350703,-8.496632,4.598587
1421714593193.00,-1.3388159,-13.271253,5.68398
1421714593213.00,3.6088455,-14.202316,1.0708731
1421714593233.00,5.154531,-11.338771,-3.273393
1421714593253.00,0.6138734,-9.683662,0.11002121
1421714593274.00,-2.7128086,-8.6346445,1.2692107
1421714593294.00,-3.4042208,-9.200169,0.83511335
1421714593314.00,-1.9905607,-10.008488,0.11496094
1421714593337.00,-0.87747526,-9.75252,0.25447083
1421714593353.00,-0.3767665,-9.382489,1.4079721
1421714593407.00,-0.003891907,-9.429491,2.364932
1421714593408.00,0.14923966,-9.465117,1.7839901
1421714593420.00,0.43843827,-9.702074,1.3027409
1421714593437.00,0.35057098,-9.7498255,1.7982106
1421714593453.00,0.21809646,-9.755513,1.911076
1421714593474.00,0.047151946,-9.389974,1.0867401
1421714593493.00,0.24489075,-9.379645,1.104104
1421714593513.00,0.40775207,-9.62274,1.1190729
1421714593533.00,0.25686586,-9.6300745,0.7301816
1421714593554.00,0.07768845,-9.206455,0.76101744
1421714593576.00,0.21390519,-9.351503,0.8722362
1421714593593.00,0.41912842,-9.616003,1.3648617
1421714593614.00,0.5908214,-9.709259,1.0145901
1421714593633.00,0.5560936,-9.911938,0.26375154
1421714593655.00,0.32317793,-10.243349,-0.2839595
1421714593673.00,-0.122595064,-10.173893,-0.41837996
1421714593694.00,-0.25731492,-9.7707815,0.49951127
1421714593749.00,-0.04430786,-9.109158,1.4500346
1421714593750.00,-0.2969824,-9.528436,1.3593233
1421714593760.00,-0.4312532,-10.123598,-0.5733078
1421714593773.00,0.8265811,-11.919713,-4.436774
1421714593794.00,0.43754014,-13.868959,-1.2466077
1421714593813.00,-1.0803035,-14.531182,1.301244
1421714593835.00,-2.5499473,-13.603112,-0.90726334
1421714593858.00,-3.119513,-12.53179,-3.4549654
1421714593875.00,-3.7785923,-12.133918,-2.498604
1421714593894.00,-4.3225613,-12.034973,-0.748743
1421714593916.00,-5.129234,-10.982062,1.0416838
1421714593933.00,-6.0092535,-10.782528,3.3269815
1421714593953.00,-6.5556173,-9.750125,4.362079
1421714593973.00,-6.1041565,-9.615555,0.44247985
1421714593994.00,-2.640958,-10.017468,-3.1952555
1421714594014.00,1.3403128,-11.056757,-1.3738431
1421714594087.00,0.50325346,-9.780511,-0.21734802
1421714594088.00,-1.0939251,-8.025112,0.6547385
1421714594089.00,-1.4606625,-6.4396086,1.0261161
1421714594102.00,-1.4995816,-6.033503,0.6027965
1421714594114.00,-1.4518309,-6.564,-0.1088237
1421714594134.00,-1.3370197,-6.5662456,-0.7069798
1421714594154.00,-1.2370276,-5.8103175,-0.87942123
1421714594174.00,-0.9403446,-5.1022897,-0.7728429
1421714594200.00,-0.56193143,-5.086273,-0.31928605
1421714594226.00,0.066012725,-6.190078,-0.504451
1421714594239.00,0.5272037,-7.219637,-2.1790187
1421714594254.00,0.8026309,-8.201894,-4.4888654
1421714594274.00,1.2885205,-10.15114,-8.076755
1421714594293.00,0.7548802,-12.589271,-7.762707
1421714594318.00,1.3494438,-12.404704,-3.8962476
1421714594334.00,1.6299605,-10.891352,-3.1389725
1421714594395.00,1.6907341,-9.832752,-2.196682
1421714594396.00,0.36149827,-8.9199505,-1.6739689
1421714594397.00,-1.388812,-8.395143,-2.6683512
1421714594418.00,-1.6610957,-8.048014,-3.1597793
1421714594434.00,-2.571802,-11.662847,-0.8268805
1421714594454.00,-2.9702733,-17.932709,-0.9928853
1421714594474.00,-1.9925065,-16.274757,-7.5571847
1421714594493.00,-2.9379406,-8.209079,-1.6322058
1421714594514.00,-4.9196696,-4.2489142,4.523443
1421714594534.00,-5.322931,-3.4161959,4.9967594
1421714594554.00,-4.121529,-6.4711933,4.157305
1421714594574.00,-2.7057734,-11.7704735,3.6068995
1421714594594.00,1.1820918,-14.230607,2.2059627
1421714594614.00,6.2343855,-12.77713,-5.6576347
1421714594634.00,3.0421238,-10.525212,-2.4397764
1421714594654.00,-0.9469308,-9.164093,0.90217394
1421714594674.00,-2.286046,-9.14164,1.1039543
1421714594744.00,-2.1862037,-9.525442,0.23082
1421714594745.00,-1.1781999,-10.006691,0.068557434
1421714594747.00,-0.9630972,-9.866432,0.15432908
1421714594758.00,-0.86385363,-9.44955,0.3450325
1421714594774.00,-0.4870871,-9.543704,0.105829924
1421714594795.00,0.5281018,-9.389075,0.38005966
1421714594815.00,1.0945239,-9.478739,0.35910323
1421714594836.00,0.71566176,-9.508078,-0.014220429
1421714594855.00,0.14400055,-9.417217,-1.2790902
1421714594874.00,-0.2920427,-9.258547,-2.874323
1421714594895.00,-0.28830048,-8.825947,-2.7175987
1421714594914.00,-0.03727249,-9.086255,-2.2103035
1421714594934.00,0.36164796,-9.0992775,-1.1755055
1421714594954.00,0.55399793,-8.39589,-1.0479708
1421714594973.00,0.8469388,-8.10295,-2.5345294
1421714594994.00,-0.59770703,-6.8716106,-0.10044113
1421714595071.00,-1.4513818,-7.1883516,-0.29024643
1421714595074.00,-0.1552272,-9.682316,-1.8064435
1421714595075.00,0.39472917,-9.239237,0.07664063
1421714595076.00,0.80906755,-8.216114,0.21270767
1421714595096.00,1.1106904,-7.51153,0.69066375
1421714595114.00,1.1120375,-7.5041947,0.066761166
1421714595134.00,2.199526,-9.68995,-1.6102016
1421714595155.00,1.6810043,-10.607243,0.09056167
1421714595174.00,-0.12409195,-8.850645,0.5911208
1421714595197.00,0.3161426,-8.041577,0.07574249
