time_milisec,time,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G),tem(℃),hum(%)
1421110121766,18:48:41.766,72.9,65.5,25.8,31.5,28.2,28.5,27.6,28.0,-1.503,-1.444,-1.366,,
1421110121775,18:48:41.775,74.6,65.5,22.5,30.0,25.0,19.3,27.6,24.8,-1.493,-1.420,-1.351,,
1421110121804,18:48:41.804,64.6,74.6,27.4,25.4,33.1,28.5,34.2,26.4,-1.508,-1.449,-1.361,,
1421110121840,18:48:41.840,53.1,63.7,19.2,33.1,31.5,33.1,32.5,26.4,-1.483,-1.444,-1.376,,
1421110121876,18:48:41.876,61.3,65.5,24.1,13.3,25.0,28.5,30.9,31.2,-1.527,-1.444,-1.371,,
1421110121911,18:48:41.911,64.6,63.7,25.8,34.6,23.5,30.0,24.3,26.4,-1.527,-1.425,-1.366,,
1421110121948,18:48:41.947,67.9,65.5,24.1,17.8,26.6,34.6,32.5,31.2,-1.503,-1.444,-1.376,,
1421110121952,18:48:41.951,72.9,63.7,22.5,30.0,29.9,30.0,24.3,37.6,-1.503,-1.459,-1.366,,
1421110121955,18:48:41.955,59.7,60.1,25.8,31.5,37.9,34.6,24.3,29.6,-1.493,-1.430,-1.356,,
1421110121986,18:48:41.986,63.0,47.6,24.1,30.0,33.1,25.4,30.9,26.4,-1.503,-1.449,-1.371,,
1421110122022,18:48:42.022,63.0,67.3,19.2,28.5,31.5,36.2,30.9,37.6,-1.503,-1.449,-1.371,,
1421110122046,18:48:42.046,61.3,67.3,14.4,37.7,26.6,28.5,30.9,31.2,-1.527,-1.444,-1.376,,
1421110122083,18:48:42.082,58.0,67.3,20.9,31.5,25.0,39.3,34.2,28.0,-1.527,-1.439,-1.366,,
1421110122108,18:48:42.107,66.3,65.5,25.8,23.9,25.0,30.0,35.9,36.0,-1.488,-1.439,-1.410,,
1421110122111,18:48:42.111,66.3,65.5,25.8,37.7,25.0,28.5,27.6,31.2,-1.498,-1.405,-1.386,,
1421110122153,18:48:42.152,59.7,58.3,24.1,31.5,36.3,34.6,24.3,29.6,-1.488,-1.410,-1.347,,
1421110122168,18:48:42.167,64.6,54.7,24.1,30.0,26.6,20.9,29.2,26.4,-1.503,-1.449,-1.371,,
1421110122205,18:48:42.204,64.6,54.7,22.5,31.5,36.3,39.3,29.2,28.0,-1.488,-1.449,-1.376,,
1421110122233,18:48:42.232,63.0,67.3,22.5,31.5,26.6,25.4,30.9,28.0,-1.508,-1.439,-1.366,,
1421110122268,18:48:42.267,67.9,65.5,24.1,33.1,26.6,30.0,51.1,29.6,-1.498,-1.439,-1.371,,
1421110122303,18:48:42.302,64.6,65.5,24.1,23.9,25.0,28.5,32.5,36.0,-1.488,-1.405,-1.410,,
1421110122338,18:48:42.338,64.6,63.7,25.8,40.9,26.6,28.5,32.5,28.0,-1.488,-1.449,-1.381,,
1421110122351,18:48:42.351,66.3,67.3,24.1,31.5,25.0,28.5,22.6,32.8,-1.493,-1.415,-1.332,,
1421110122384,18:48:42.384,66.3,61.9,25.8,30.0,25.0,30.0,29.2,17.0,-1.518,-1.449,-1.293,,
1421110122419,18:48:42.419,58.0,58.3,20.9,31.5,33.1,28.5,30.9,29.6,-1.498,-1.439,-1.332,,
1421110122423,18:48:42.423,64.6,67.3,24.1,33.1,23.5,25.4,34.2,29.6,-1.488,-1.444,-1.351,,
1421110122455,18:48:42.455,56.4,72.7,25.8,33.1,23.5,37.7,32.5,23.2,-1.464,-1.430,-1.366,,
1421110122491,18:48:42.491,63.0,70.9,25.8,23.9,25.0,30.0,32.5,29.6,-1.488,-1.425,-1.391,,
1421110122495,18:48:42.495,67.9,67.3,24.1,37.7,29.9,28.5,24.3,24.8,-1.508,-1.459,-1.376,,
1421110122530,18:48:42.530,67.9,63.7,27.4,31.5,25.0,30.0,22.6,34.4,-1.493,-1.483,-1.361,,
1421110122565,18:48:42.565,66.3,70.9,16.0,26.9,20.3,28.5,29.2,31.2,-1.498,-1.405,-1.317,,
1421110122592,18:48:42.592,59.7,61.9,20.9,31.5,31.5,25.4,30.9,26.4,-1.503,-1.435,-1.317,,
1421110122627,18:48:42.627,64.6,67.3,22.5,30.0,26.6,25.4,32.5,28.0,-1.503,-1.444,-1.376,,
1421110122651,18:48:42.651,72.9,67.3,25.8,31.5,23.5,26.9,29.2,31.2,-1.488,-1.430,-1.371,,
1421110122686,18:48:42.686,74.6,67.3,25.8,31.5,21.9,20.9,30.9,24.8,-1.503,-1.483,-1.391,,
1421110122723,18:48:42.722,66.3,70.9,24.1,34.6,25.0,31.5,24.3,24.8,-1.508,-1.469,-1.376,,
1421110122726,18:48:42.726,74.6,70.9,24.1,33.1,23.5,28.5,22.6,36.0,-1.493,-1.410,-1.337,,
1421110122761,18:48:42.759,64.6,70.9,24.1,44.0,20.3,28.5,27.6,31.2,-1.503,-1.444,-1.376,,
1421110122795,18:48:42.795,74.6,69.1,22.5,33.1,33.1,26.9,29.2,26.4,-1.503,-1.430,-1.327,,
1421110122805,18:48:42.805,64.6,67.3,24.1,40.9,26.6,25.4,30.9,28.0,-1.469,-1.449,-1.347,,
1421110122841,18:48:42.840,78.0,69.1,25.8,30.0,26.6,30.0,29.2,31.2,-1.488,-1.435,-1.366,,
1421110122877,18:48:42.876,67.9,69.1,24.1,30.0,25.0,30.0,25.9,28.0,-1.449,-1.430,-1.376,,
1421110122880,18:48:42.880,66.3,69.1,24.1,36.2,25.0,30.0,42.6,26.4,-1.483,-1.444,-1.376,,
1421110122912,18:48:42.912,71.3,72.7,22.5,31.5,33.1,26.9,12.8,32.8,-1.493,-1.410,-1.347,,
1421110122948,18:48:42.947,66.3,63.7,19.2,23.9,15.5,30.0,29.2,29.6,-1.498,-1.444,-1.386,,
1421110122983,18:48:42.982,69.6,78.2,25.8,34.6,31.5,25.4,29.2,26.4,-1.503,-1.430,-1.327,,
1421110122993,18:48:42.992,64.6,67.3,22.5,25.4,18.7,23.9,30.9,31.2,-1.469,-1.454,-1.351,,
1421110123030,18:48:43.030,78.0,69.1,34.0,31.5,26.6,30.0,27.6,29.6,-1.498,-1.435,-1.371,,
1421110123065,18:48:43.065,61.3,69.1,22.5,36.2,25.0,28.5,29.2,29.6,-1.449,-1.444,-1.366,,
1421110123102,18:48:43.102,66.3,70.9,22.5,34.6,26.6,34.6,35.9,26.4,-1.493,-1.508,-1.391,,
1421110123138,18:48:43.137,71.3,70.9,22.5,31.5,28.2,30.0,24.3,31.2,-1.493,-1.415,-1.347,,
1421110123145,18:48:43.145,69.6,63.7,22.5,23.9,18.7,30.0,29.2,28.0,-1.498,-1.444,-1.386,,
1421110123154,18:48:43.153,71.3,69.1,27.4,31.5,25.0,25.4,30.9,26.4,-1.522,-1.435,-1.327,,
1421110123176,18:48:43.176,66.3,69.1,14.4,33.1,26.6,23.9,30.9,26.4,-1.537,-1.449,-1.405,,
1421110123201,18:48:43.201,74.6,69.1,34.0,31.5,25.0,28.5,21.0,29.6,-1.444,-1.435,-1.371,,
1421110123236,18:48:43.236,61.3,69.1,24.1,37.7,25.0,28.5,27.6,24.8,-1.435,-1.449,-1.366,,
1421110123299,18:48:43.299,67.9,60.1,25.8,44.0,25.0,30.0,16.1,29.6,-1.478,-1.478,-1.376,,
1421110123303,18:48:43.303,66.3,72.7,25.8,42.4,21.9,26.9,30.9,29.6,-1.498,-1.415,-1.381,,
1421110123321,18:48:43.321,69.6,87.5,24.1,31.5,18.7,31.5,29.2,26.4,-1.498,-1.444,-1.391,,
1421110123362,18:48:43.362,67.9,69.1,30.7,33.1,33.1,26.9,24.3,28.0,-1.503,-1.444,-1.376,,
1421110123404,18:48:43.404,59.7,72.7,25.8,31.5,0.0,23.9,29.2,37.6,-1.483,-1.444,-1.376,,
1421110123434,18:48:43.434,74.6,70.9,34.0,30.0,23.5,26.9,24.3,32.8,-1.444,-1.430,-1.371,,
1421110123439,18:48:43.439,67.9,72.7,25.8,37.7,25.0,28.5,29.2,28.0,-1.435,-1.454,-1.366,,
1421110123442,18:48:43.442,69.6,70.9,20.9,31.5,25.0,26.9,22.6,28.0,-1.498,-1.435,-1.381,,
1421110123489,18:48:43.489,59.7,74.6,24.1,42.4,26.6,25.4,22.6,31.2,-1.493,-1.415,-1.381,,
1421110123524,18:48:43.524,69.6,61.9,25.8,31.5,29.9,30.0,29.2,36.0,-1.498,-1.464,-1.391,,
1421110123529,18:48:43.529,72.9,69.1,27.4,31.5,18.7,30.0,29.2,28.0,-1.503,-1.439,-1.376,,
1421110123558,18:48:43.557,71.3,72.7,25.8,34.6,20.3,28.5,29.2,26.4,-1.513,-1.430,-1.420,,
1421110123611,18:48:43.611,74.6,70.9,30.7,31.5,25.0,26.9,32.5,24.8,-1.503,-1.435,-1.371,,
1421110123615,18:48:43.615,66.3,70.9,25.8,42.4,23.5,26.9,27.6,28.0,-1.503,-1.415,-1.361,,
1421110123652,18:48:43.651,69.6,72.7,25.8,30.0,25.0,37.7,30.9,21.7,-1.518,-1.444,-1.376,,
1421110123675,18:48:43.675,71.3,72.7,24.1,48.7,21.9,25.4,37.6,26.4,-1.493,-1.444,-1.381,,
1421110123713,18:48:43.712,71.3,58.3,24.1,36.2,26.6,31.5,25.9,39.2,-1.493,-1.464,-1.376,,
1421110123750,18:48:43.749,66.3,74.6,25.8,31.5,20.3,28.5,30.9,24.8,-1.527,-1.435,-1.371,,
1421110123756,18:48:43.755,71.3,72.7,24.1,33.1,20.3,23.9,29.2,39.2,-1.483,-1.449,-1.381,,
1421110123771,18:48:43.771,69.6,70.9,27.4,31.5,25.0,28.5,29.2,26.4,-1.498,-1.435,-1.366,,
1421110123810,18:48:43.810,66.3,78.2,25.8,34.6,23.5,28.5,27.6,28.0,-1.493,-1.410,-1.395,,
1421110123848,18:48:43.848,69.6,72.7,24.1,30.0,26.6,28.5,22.6,21.7,-1.508,-1.439,-1.366,,
1421110123890,18:48:43.890,69.6,72.7,22.5,33.1,21.9,36.2,27.6,28.0,-1.498,-1.474,-1.381,,
1421110123895,18:48:43.895,71.3,61.9,24.1,34.6,26.6,28.5,29.2,28.0,-1.503,-1.469,-1.376,,
1421110123930,18:48:43.930,67.9,72.7,27.4,30.0,20.3,37.7,30.9,32.8,-1.493,-1.449,-1.376,,
1421110123971,18:48:43.971,69.6,74.6,22.5,30.0,12.4,23.9,29.2,37.6,-1.508,-1.449,-1.376,,
1421110124008,18:48:44.008,67.9,63.7,27.4,30.0,25.0,28.5,27.6,26.4,-1.503,-1.439,-1.371,,
1421110124013,18:48:44.013,69.6,72.7,20.9,28.5,28.2,30.0,29.2,28.0,-1.503,-1.435,-1.381,,
1421110124017,18:48:44.016,69.6,72.7,40.7,28.5,25.0,26.9,27.6,26.4,-1.498,-1.420,-1.361,,
1421110124067,18:48:44.066,66.3,72.7,24.1,31.5,25.0,25.4,34.2,28.0,-1.488,-1.435,-1.376,,
1421110124078,18:48:44.078,72.9,61.9,24.1,37.7,25.0,28.5,29.2,29.6,-1.498,-1.469,-1.376,,
1421110124125,18:48:44.125,64.6,54.7,25.8,31.5,28.2,26.9,40.9,28.0,-1.498,-1.444,-1.405,,
1421110124161,18:48:44.161,69.6,70.9,24.1,30.0,20.3,31.5,29.2,37.6,-1.483,-1.444,-1.371,,
1421110124174,18:48:44.173,67.9,67.3,27.4,30.0,23.5,28.5,30.9,28.0,-1.518,-1.439,-1.371,,
1421110124181,18:48:44.181,69.6,72.7,34.0,31.5,23.5,20.9,27.6,28.0,-1.498,-1.444,-1.371,,
1421110124225,18:48:44.225,69.6,69.1,27.4,25.4,21.9,26.9,30.9,28.0,-1.498,-1.430,-1.342,,
1421110124229,18:48:44.229,67.9,70.9,24.1,33.1,46.1,28.5,29.2,29.6,-1.498,-1.439,-1.371,,
1421110124264,18:48:44.264,69.6,65.5,24.1,34.6,23.5,26.9,29.2,28.0,-1.493,-1.459,-1.371,,
1421110124299,18:48:44.299,64.6,54.7,24.1,31.5,20.3,23.9,29.2,20.1,-1.498,-1.444,-1.376,,
1421110124338,18:48:44.337,66.3,72.7,25.8,31.5,20.3,34.6,29.2,37.6,-1.483,-1.444,-1.371,,
1421110124359,18:48:44.359,66.3,69.1,19.2,23.9,25.0,26.9,29.2,7.7,-1.508,-1.439,-1.371,,
1421110124405,18:48:44.405,66.3,70.9,14.4,31.5,26.6,28.5,29.2,28.0,-1.493,-1.439,-1.371,,
1421110124408,18:48:44.408,66.3,69.1,20.9,30.0,25.0,28.5,30.9,29.6,-1.498,-1.435,-1.376,,
1421110124444,18:48:44.444,67.9,70.9,24.1,31.5,21.9,26.9,34.2,28.0,-1.488,-1.410,-1.381,,
1421110124453,18:48:44.452,66.3,67.3,24.1,31.5,23.5,28.5,42.6,26.4,-1.503,-1.449,-1.376,,
1421110124488,18:48:44.487,67.9,76.4,22.5,30.0,20.3,23.9,22.6,21.7,-1.498,-1.444,-1.376,,
1421110124511,18:48:44.511,67.9,70.9,24.1,30.0,18.7,36.2,27.6,36.0,-1.503,-1.444,-1.371,,
1421110124546,18:48:44.546,67.9,70.9,19.2,23.9,25.0,23.9,21.0,26.4,-1.508,-1.439,-1.371,,
1421110124570,18:48:44.570,66.3,70.9,29.1,30.0,23.5,25.4,27.6,29.6,-1.562,-1.415,-1.391,,
1421110124606,18:48:44.606,64.6,69.1,22.5,26.9,21.9,30.0,34.2,29.6,-1.498,-1.435,-1.332,,
1421110124610,18:48:44.610,66.3,69.1,24.1,33.1,20.3,28.5,27.6,23.2,-1.498,-1.483,-1.371,,
1421110124641,18:48:44.641,76.3,70.9,19.2,22.4,28.2,25.4,35.9,31.2,-1.518,-1.483,-1.356,,
1421110124668,18:48:44.667,66.3,72.7,25.8,31.5,20.3,30.0,30.9,24.8,-1.503,-1.444,-1.371,,
1421110124714,18:48:44.714,74.6,69.1,24.1,31.5,18.7,30.0,30.9,32.8,-1.503,-1.444,-1.366,,
1421110124736,18:48:44.736,64.6,80.1,24.1,33.1,21.9,25.4,29.2,36.0,-1.508,-1.435,-1.351,,
1421110124771,18:48:44.771,67.9,69.1,9.6,33.1,23.5,30.0,25.9,29.6,-1.498,-1.444,-1.376,,
1421110124808,18:48:44.808,66.3,67.3,24.1,26.9,25.0,30.0,35.9,28.0,-1.508,-1.444,-1.376,,
1421110124811,18:48:44.811,66.3,67.3,24.1,40.9,26.6,26.9,44.3,29.6,-1.483,-1.410,-1.381,,
1421110124844,18:48:44.844,66.3,69.1,20.9,30.0,23.5,22.4,30.9,20.1,-1.522,-1.483,-1.351,,
1421110124873,18:48:44.872,66.3,70.9,25.8,33.1,10.8,25.4,27.6,26.4,-1.498,-1.444,-1.376,,
1421110124891,18:48:44.891,67.9,70.9,22.5,31.5,18.7,30.0,27.6,28.0,-1.503,-1.439,-1.376,,
1421110124934,18:48:44.934,66.3,69.1,9.6,31.5,18.7,26.9,27.6,26.4,-1.498,-1.439,-1.371,,
1421110124970,18:48:44.969,69.6,67.3,30.7,30.0,21.9,25.4,24.3,28.0,-1.606,-1.425,-1.381,,
1421110125005,18:48:45.005,64.6,67.3,34.0,23.9,28.2,34.6,35.9,26.4,-1.488,-1.444,-1.376,,
1421110125013,18:48:45.012,66.3,67.3,24.1,31.5,25.0,26.9,27.6,28.0,-1.498,-1.498,-1.391,,
1421110125044,18:48:45.043,64.6,70.9,24.1,31.5,31.5,28.5,30.9,26.4,-1.498,-1.449,-1.337,,
1421110125084,18:48:45.083,64.6,67.3,24.1,31.5,9.3,26.9,30.9,34.4,-1.464,-1.439,-1.371,,
1421110125118,18:48:45.118,64.6,69.1,22.5,31.5,25.0,26.9,27.6,26.4,-1.532,-1.464,-1.337,,
1421110125125,18:48:45.124,61.3,74.6,22.5,31.5,21.9,28.5,29.2,26.4,-1.498,-1.439,-1.347,,
1421110125130,18:48:45.130,66.3,65.5,24.1,31.5,28.2,25.4,24.3,26.4,-1.562,-1.415,-1.381,,
1421110125153,18:48:45.152,67.9,67.3,24.1,30.0,28.2,25.4,22.6,32.8,-1.493,-1.444,-1.376,,
1421110125190,18:48:45.190,67.9,67.3,24.1,31.5,26.6,30.0,27.6,28.0,-1.503,-1.498,-1.386,,
1421110125223,18:48:45.223,64.6,70.9,20.9,30.0,23.5,26.9,27.6,17.0,-1.522,-1.488,-1.347,,
1421110125258,18:48:45.258,63.0,67.3,25.8,30.0,12.4,20.9,29.2,29.6,-1.508,-1.444,-1.376,,
1421110125295,18:48:45.294,66.3,65.5,22.5,42.4,21.9,28.5,29.2,26.4,-1.498,-1.444,-1.376,,
1421110125329,18:48:45.329,66.3,67.3,12.8,34.6,23.5,26.9,27.6,26.4,-1.498,-1.435,-1.347,,
1421110125338,18:48:45.337,71.3,67.3,30.7,31.5,20.3,28.5,25.9,28.0,-1.498,-1.469,-1.371,,
1421110125372,18:48:45.372,63.0,63.7,20.9,30.0,25.0,34.6,30.9,28.0,-1.522,-1.415,-1.376,,
1421110125410,18:48:45.409,64.6,67.3,24.1,31.5,25.0,44.0,27.6,29.6,-1.498,-1.498,-1.371,,
1421110125413,18:48:45.413,64.6,72.7,19.2,28.5,25.0,25.4,30.9,29.6,-1.498,-1.430,-1.351,,
1421110125444,18:48:45.444,64.6,67.3,22.5,31.5,12.4,28.5,34.2,31.2,-1.498,-1.444,-1.371,,
1421110125479,18:48:45.479,66.3,65.5,22.5,47.1,18.7,28.5,29.2,26.4,-1.503,-1.444,-1.376,,
1421110125483,18:48:45.483,61.3,70.9,20.9,31.5,21.9,26.9,27.6,18.5,-1.503,-1.439,-1.366,,
1421110125518,18:48:45.517,69.6,67.3,27.4,30.0,20.3,26.9,27.6,26.4,-1.498,-1.459,-1.337,,
1421110125553,18:48:45.552,54.7,69.1,24.1,23.9,23.5,25.4,25.9,26.4,-1.474,-1.444,-1.376,,
1421110125589,18:48:45.589,64.6,63.7,22.5,8.9,26.6,26.9,24.3,26.4,-1.498,-1.488,-1.371,,
1421110125625,18:48:45.624,67.9,70.9,25.8,33.1,20.3,36.2,27.6,28.0,-1.503,-1.405,-1.351,,
1421110125632,18:48:45.632,71.3,81.9,24.1,31.5,12.4,28.5,34.2,31.2,-1.503,-1.444,-1.371,,
1421110125666,18:48:45.666,63.0,65.5,22.5,31.5,29.9,30.0,29.2,40.8,-1.488,-1.444,-1.327,,
1421110125696,18:48:45.696,64.6,65.5,27.4,37.7,25.0,31.5,30.9,21.7,-1.478,-1.435,-1.371,,
1421110125731,18:48:45.731,69.6,65.5,27.4,26.9,20.3,26.9,25.9,28.0,-1.498,-1.435,-1.381,,
1421110125735,18:48:45.734,64.6,61.9,14.4,30.0,23.5,37.7,37.6,28.0,-1.488,-1.449,-1.381,,
1421110125770,18:48:45.770,74.6,63.7,24.1,30.0,18.7,33.1,25.9,28.0,-1.498,-1.488,-1.371,,
1421110125803,18:48:45.803,66.3,70.9,22.5,33.1,20.3,28.5,44.3,24.8,-1.508,-1.415,-1.351,,
1421110125838,18:48:45.838,64.6,63.7,20.9,37.7,26.6,20.9,24.3,28.0,-1.503,-1.449,-1.371,,
1421110125843,18:48:45.843,63.0,65.5,14.4,25.4,18.7,26.9,29.2,26.4,-1.522,-1.464,-1.366,,
1421110125879,18:48:45.879,63.0,65.5,20.9,37.7,25.0,26.9,29.2,26.4,-1.474,-1.439,-1.371,,
1421110125914,18:48:45.914,67.9,65.5,20.9,31.5,21.9,23.9,22.6,28.0,-1.547,-1.444,-1.371,,
1421110125953,18:48:45.952,66.3,67.3,16.0,31.5,28.2,31.5,30.9,29.6,-1.488,-1.449,-1.381,,
1421110125960,18:48:45.960,74.6,65.5,22.5,31.5,23.5,26.9,24.3,28.0,-1.493,-1.488,-1.376,,
1421110125994,18:48:45.994,66.3,70.9,24.1,25.4,26.6,25.4,27.6,28.0,-1.498,-1.410,-1.361,,
1421110125998,18:48:45.997,81.4,63.7,22.5,31.5,18.7,25.4,27.6,28.0,-1.483,-1.439,-1.371,,
1421110126045,18:48:46.045,63.0,76.4,25.8,25.4,18.7,28.5,29.2,24.8,-1.508,-1.449,-1.371,,
1421110126080,18:48:46.080,64.6,70.9,25.8,30.0,23.5,28.5,29.2,21.7,-1.469,-1.439,-1.342,,
1421110126090,18:48:46.090,67.9,67.3,24.1,30.0,31.5,25.4,27.6,26.4,-1.542,-1.449,-1.376,,
1421110126115,18:48:46.115,63.0,65.5,16.0,30.0,26.6,36.2,30.9,26.4,-1.464,-1.444,-1.381,,
1421110126151,18:48:46.151,61.3,56.5,24.1,31.5,6.2,28.5,24.3,26.4,-1.488,-1.454,-1.376,,
1421110126187,18:48:46.187,72.9,67.3,24.1,30.0,23.5,26.9,30.9,39.2,-1.498,-1.420,-1.366,,
1421110126223,18:48:46.222,66.3,63.7,24.1,31.5,18.7,25.4,29.2,28.0,-1.503,-1.444,-1.376,,
1421110126226,18:48:46.226,63.0,65.5,19.2,33.1,26.6,25.4,29.2,37.6,-1.503,-1.449,-1.376,,
1421110126258,18:48:46.257,64.6,70.9,25.8,31.5,25.0,31.5,27.6,13.8,-1.464,-1.430,-1.347,,
1421110126293,18:48:46.293,63.0,67.3,14.4,30.0,23.5,23.9,22.6,24.8,-1.508,-1.469,-1.376,,
1421110126298,18:48:46.298,61.3,65.5,16.0,33.1,25.0,14.8,30.9,28.0,-1.498,-1.444,-1.376,,
1421110126333,18:48:46.332,67.9,63.7,24.1,31.5,23.5,26.9,25.9,29.6,-1.498,-1.449,-1.371,,
1421110126356,18:48:46.356,61.3,65.5,24.1,48.7,21.9,37.7,25.9,28.0,-1.503,-1.420,-1.366,,
1421110126401,18:48:46.401,64.6,63.7,22.5,31.5,23.5,25.4,29.2,29.6,-1.498,-1.439,-1.366,,
1421110126431,18:48:46.431,64.6,78.2,25.8,30.0,26.6,26.9,29.2,13.8,-1.483,-1.444,-1.376,,
1421110126435,18:48:46.435,64.6,70.9,25.8,31.5,23.5,25.4,29.2,24.8,-1.469,-1.435,-1.347,,
1421110126453,18:48:46.452,63.0,65.5,20.9,23.9,18.7,17.8,29.2,28.0,-1.503,-1.483,-1.386,,
1421110126494,18:48:46.494,63.0,63.7,19.2,34.6,26.6,36.2,27.6,26.4,-1.483,-1.444,-1.376,,
1421110126529,18:48:46.528,63.0,63.7,27.4,28.5,23.5,25.4,22.6,28.0,-1.513,-1.444,-1.391,,
1421110126561,18:48:46.561,71.3,67.3,22.5,23.9,20.3,25.4,27.6,28.0,-1.498,-1.425,-1.366,,
1421110126602,18:48:46.602,63.0,56.5,22.5,31.5,18.7,26.9,27.6,28.0,-1.498,-1.439,-1.371,,
1421110126607,18:48:46.607,61.3,63.7,25.8,31.5,26.6,26.9,30.9,15.4,-1.503,-1.459,-1.381,,
1421110126644,18:48:46.643,56.4,58.3,22.5,31.5,25.0,23.9,30.9,24.8,-1.478,-1.439,-1.405,,
1421110126678,18:48:46.678,63.0,63.7,14.4,31.5,21.9,26.9,27.6,28.0,-1.493,-1.469,-1.376,,
1421110126718,18:48:46.717,63.0,65.5,19.2,37.7,25.0,36.2,25.9,26.4,-1.483,-1.444,-1.376,,
1421110126726,18:48:46.725,63.0,61.9,22.5,30.0,23.5,25.4,25.9,28.0,-1.488,-1.425,-1.376,,
1421110126729,18:48:46.729,69.6,61.9,22.5,31.5,20.3,28.5,11.2,32.8,-1.498,-1.430,-1.371,,
1421110126753,18:48:46.752,61.3,61.9,22.5,40.9,20.3,23.9,22.6,28.0,-1.503,-1.430,-1.381,,
1421110126787,18:48:46.787,63.0,61.9,19.2,31.5,23.5,25.4,29.2,18.5,-1.498,-1.449,-1.405,,
1421110126813,18:48:46.812,63.0,65.5,22.5,31.5,23.5,28.5,29.2,29.6,-1.493,-1.439,-1.351,,
1421110126848,18:48:46.847,63.0,65.5,14.4,30.0,23.5,26.9,29.2,31.2,-1.498,-1.469,-1.376,,
1421110126871,18:48:46.871,59.7,65.5,22.5,34.6,25.0,37.7,27.6,26.4,-1.483,-1.449,-1.376,,
1421110126910,18:48:46.910,59.7,61.9,24.1,30.0,17.1,25.4,22.6,28.0,-1.488,-1.425,-1.371,,
1421110126934,18:48:46.934,69.6,61.9,22.5,23.9,20.3,25.4,29.2,29.6,-1.503,-1.435,-1.371,,
1421110126970,18:48:46.970,59.7,61.9,25.8,33.1,31.5,25.4,25.9,26.4,-1.503,-1.439,-1.356,,
1421110127005,18:48:47.005,63.0,63.7,34.0,31.5,23.5,26.9,30.9,18.5,-1.498,-1.444,-1.376,,
1421110127041,18:48:47.040,61.3,63.7,24.1,30.0,25.0,28.5,29.2,32.8,-1.498,-1.439,-1.351,,
1421110127044,18:48:47.044,63.0,63.7,9.6,31.5,26.6,26.9,29.2,26.4,-1.503,-1.444,-1.366,,
1421110127078,18:48:47.078,63.0,63.7,22.5,36.2,25.0,31.5,35.9,26.4,-1.508,-1.488,-1.376,,
1421110127086,18:48:47.085,59.7,54.7,24.1,31.5,33.1,28.5,22.6,28.0,-1.488,-1.420,-1.376,,
1421110127116,18:48:47.116,66.3,60.1,20.9,37.7,25.0,30.0,29.2,28.0,-1.503,-1.439,-1.361,,
1421110127151,18:48:47.151,59.7,54.7,24.1,36.2,31.5,28.5,35.9,26.4,-1.503,-1.439,-1.376,,
1421110127186,18:48:47.186,61.3,56.5,34.0,33.1,26.6,30.0,30.9,24.8,-1.537,-1.444,-1.347,,
1421110127222,18:48:47.222,59.7,60.1,24.1,30.0,25.0,48.7,30.9,24.8,-1.498,-1.439,-1.347,,
1421110127231,18:48:47.231,59.7,69.1,34.0,25.4,26.6,26.9,30.9,28.0,-1.503,-1.435,-1.381,,
1421110127276,18:48:47.276,67.9,60.1,3.2,33.1,25.0,28.5,22.6,18.5,-1.498,-1.449,-1.371,,
1421110127298,18:48:47.297,59.7,63.7,22.5,37.7,18.7,25.4,27.6,28.0,-1.474,-1.425,-1.371,,
1421110127333,18:48:47.333,46.6,60.1,20.9,30.0,23.5,26.9,29.2,20.1,-1.508,-1.395,-1.366,,
1421110127336,18:48:47.336,56.4,54.7,24.1,36.2,31.5,26.9,29.2,29.6,-1.503,-1.444,-1.376,,
1421110127356,18:48:47.356,58.0,58.3,14.4,36.2,33.1,26.9,29.2,24.8,-1.503,-1.420,-1.410,,
1421110127395,18:48:47.395,58.0,58.3,25.8,30.0,39.6,30.0,25.9,32.8,-1.493,-1.439,-1.347,,
1421110127434,18:48:47.434,58.0,69.1,25.8,30.0,23.5,28.5,34.2,29.6,-1.498,-1.444,-1.386,,
1421110127438,18:48:47.437,72.9,54.7,22.5,31.5,26.6,25.4,29.2,28.0,-1.508,-1.464,-1.366,,
1421110127473,18:48:47.472,51.5,60.1,20.9,28.5,21.9,17.8,27.6,29.6,-1.478,-1.410,-1.386,,
1421110127509,18:48:47.509,46.6,60.1,20.9,30.0,23.5,26.9,27.6,26.4,-1.503,-1.376,-1.361,,
1421110127545,18:48:47.544,54.7,54.7,24.1,42.4,26.6,26.9,29.2,29.6,-1.493,-1.410,-1.386,,
1421110127580,18:48:47.580,58.0,60.1,24.1,33.1,20.3,25.4,29.2,24.8,-1.503,-1.420,-1.391,,
1421110127589,18:48:47.589,56.4,54.7,24.1,30.0,34.7,33.1,24.3,24.8,-1.493,-1.439,-1.347,,
1421110127624,18:48:47.624,59.7,63.7,34.0,25.4,26.6,26.9,29.2,31.2,-1.503,-1.444,-1.386,,
1421110127627,18:48:47.627,72.9,54.7,24.1,31.5,26.6,25.4,29.2,26.4,-1.508,-1.469,-1.366,,
1421110127670,18:48:47.670,51.5,58.3,22.5,42.4,28.2,13.3,32.5,29.6,-1.478,-1.410,-1.386,,
1421110127681,18:48:47.680,64.6,58.3,24.1,26.9,20.3,30.0,16.1,18.5,-1.508,-1.444,-1.371,,
1421110127733,18:48:47.732,54.7,54.7,22.5,25.4,25.0,25.4,47.7,26.4,-1.464,-1.444,-1.381,,
