time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa)
1421106079272.00,38.2,61,36.7,59.9,42.8,79.1,52.1,44.5
1421106079276.00,41.4,40.6,43,50.8,44.2,85.8,49.1,38.4
1421106079308.00,39.8,85.6,52.7,50.8,21.7,58,67.3,47.6
1421106079343.00,36.5,62.7,51,49.3,44.2,61.2,43.1,41.4
1421106079394.00,31.6,73.2,51,63,45.6,61.2,52.1,46
1421106079403.00,31.6,61,75.6,49.3,42.8,53.2,44.6,43
1421106079448.00,39.8,45.6,24.2,47.8,0,64.4,50.6,71.2
1421106079454.00,41.4,74.9,43,49.3,21.7,58,90.9,43
1421106079504.00,54.7,61,51,47.8,42.8,61.2,40.1,41.4
1421106079509.00,64.9,61,52.7,44.8,41.3,113,65.8,46
1421106079565.00,20.4,62.7,32,50.8,66.1,61.2,49.1,44.5
1421106079570.00,43.1,80.3,24.2,47.8,90.2,59.6,49.1,23.3
1421106079576.00,41.4,116.7,84,49.3,27.2,59.6,65.8,41.4
1421106079621.00,71.7,61,51,63,47.1,64.4,0,43
1421106079631.00,85.7,61,52.7,35.9,28.6,72.6,47.3,46
1421106079677.00,12.5,61,101.2,73.9,21.7,79.1,53.3,44.5
1421106079712.00,41.4,45.6,30.5,46.3,66.1,58,54.8,29.3
1421106079717.00,41.4,62.7,51,49.3,32.8,58,53.3,27.8
1421106079752.00,12.5,66.2,52.7,49.3,42.8,64.4,22.5,39.9
1421106079796.00,0,62.7,52.7,73.9,10.7,67.7,53.3,44.5
1421106079831.00,25.2,57.6,74,46.3,44.2,48.5,22.5,46
1421106079867.00,39.8,61,43,46.3,90.2,66.1,54.8,46
1421106079876.00,39.8,59.3,51,50.8,16.2,58,68.5,68
1421106079916.00,31.6,38.9,24.2,63,32.8,62.8,22.5,41.4
1421106079923.00,76.9,85.6,49.4,84.9,44.2,61.2,51.8,44.5
1421106079949.00,25.2,57.6,60.8,56.9,44.2,85.8,53.3,44.5
1421106079969.00,39.8,59.3,36.7,46.3,78,85.8,22.5,55.4
1421106080004.00,39.8,61,52.7,47.8,10.7,56.4,62.4,47.6
1421106080042.00,41.4,38.9,24.2,50.8,27.2,64.4,22.5,35.4
1421106080067.00,89.2,69.7,36.7,50.8,44.2,59.6,53.3,46
1421106080101.00,31.6,57.6,54.3,38.8,45.6,72.6,54.8,44.5
1421106080139.00,39.8,61,24.2,46.3,44.2,48.5,56.3,32.3
1421106080144.00,41.4,61,51,49.3,21.7,45.4,53.3,85.8
1421106080153.00,41.4,45.6,24.2,49.3,21.7,67.7,34.1,26.3
1421106080178.00,76.9,74.9,30.5,53.8,44.2,62.8,77.9,41.4
1421106080216.00,15.6,59.3,74,75.4,10.7,70.9,53.3,44.5
1421106080250.00,39.8,59.3,24.2,43.3,44.2,74.2,57.8,23.3
1421106080287.00,12.5,61,54.3,40.3,42.8,50.1,54.8,79.2
1421106080314.00,18.8,62.7,52.7,49.3,44.2,61.2,51.8,23.3
1421106080348.00,41.4,44,52.7,44.8,45.6,61.2,53.3,46
1421106080351.00,7.8,57.6,52.7,40.3,44.2,61.2,51.8,43
1421106080371.00,39.8,61,49.4,28.5,42.8,99.2,67,23.3
1421106080409.00,25.2,61,36.7,63,32.8,36,51.8,97.3
1421106080445.00,48.1,59.3,74,49.3,44.2,61.2,51.8,35.4
1421106080455.00,41.4,52.4,54.3,35.9,45.6,61.2,54.8,46
1421106080505.00,25.2,49,52.7,32.9,44.2,85.8,53.3,44.5
1421106080515.00,39.8,59.3,49.4,18.4,42.8,113,81,23.3
1421106080572.00,41.4,89.2,52.7,49.3,42.8,48.5,50.3,85.8
1421106080581.00,38.2,61,51,49.3,42.8,100.9,53.3,35.4
1421106080612.00,43.1,38.9,54.3,49.3,49.9,50.1,56.3,44.5
1421106080616.00,25.2,38.9,52.7,101.1,42.8,61.2,29.7,17.4
1421106080649.00,51.4,83.8,49.4,22.7,41.3,85.8,50.3,46
1421106080685.00,39.8,59.3,67.3,50.8,44.2,20.8,50.3,84.1
1421106080695.00,39.8,61,47.8,44.8,44.2,61.2,119.8,35.4
1421106080747.00,41.4,92.8,60.8,16.9,51.4,61.2,53.3,43
1421106080757.00,46.4,25.7,51,88.1,72,61.2,31.1,47.6
1421106080807.00,41.4,67.9,59.1,16.9,41.3,106.1,65.5,23.3
1421106080848.00,41.4,61,51,49.3,44.2,48.5,48.8,71.2
